gene_ID,Log2FC,padj
PLA2G15,-0.958489048,0.000190651
LOC768772,-0.958534358,0.001437065
PRKG2,-0.958845621,2.22E-06
CAMTA1,-0.959274899,5.11E-06
PCSK6,-0.960186704,0.005840984
CDR2,-0.960650394,1.64E-05
TFRC,-0.960861524,2.43E-05
RUNX1,-0.961469017,3.53E-07
FDFT1,-0.961471901,0.00143453
LMINA,-0.961506917,4.80E-08
SPRTN,-0.962870572,5.26E-11
FBXL7,-0.962900461,1.03E-06
LOC101748787,-0.963950088,0.029413604
STXBP6,-0.964022935,0.005536782
BET1L,-0.964333575,7.47E-10
STARD13,-0.965088363,9.70E-06
LOC112532969,-0.966490837,0.005461035
SREBF1,-0.966775867,0.000446999
TGFBR1,-0.967496698,6.65E-05
MIR6615,-0.967516093,0.044445383
PTGDS,-0.967598109,0.022277344
SLC2A11,-0.967896919,0.025616919
LOXL1,-0.968266701,1.97E-09
LOC772017,-0.968664846,0.020491807
LOC112533549,-0.969134898,0.008409575
BOK,-0.970298742,0.000159894
TMED7,-0.970336027,0.001195629
EFHD2,-0.970408803,0.004453675
AGMO,-0.970692024,0.03785213
TCTEX1D2,-0.970818182,0.015731381
GNA12,-0.971077138,1.44E-06
PMP22,-0.971379767,2.00E-05
GPAT2,-0.971611832,0.001367517
LOC107054027,-0.97276324,0.034296984
CUBN,-0.972899818,0.028669779
ITGA2,-0.973995079,0.003190713
HOXA2,-0.974015414,0.000451912
HOXC12,-0.974063918,0.00294079
C2orf72,-0.974690712,9.88E-05
PPP2R3A,-0.974911389,2.19E-07
TIRAP,-0.975014767,2.35E-06
C5H11ORF9,-0.975644254,0.002807499
SLC30A9,-0.976331491,7.47E-06
ANK3,-0.97645797,2.30E-07
HOXA9,-0.977873805,5.85E-09
SGK1,-0.979090217,4.49E-05
CP,-0.979933919,0.009462991
LARGE2,-0.981284507,3.97E-07
HDAC1,-0.981717167,3.02E-06
CAMK2B,-0.982701606,1.03E-05
SKIL,-0.984286473,1.85E-07
SEC62,-0.985083126,9.18E-11
LOC107050420,-0.985790322,6.12E-05
FSBP,-0.985832848,0.000188761
NPM2,-0.985972374,0.002297636
PCYT1A,-0.986842341,2.16E-07
PLEK2,-0.987522092,0.011301331
ASB5,-0.988210089,5.18E-07
SLC35D2,-0.98917844,0.005617465
CHST6,-0.989961294,1.19E-09
LOC112533599,-0.990557235,0.000298929
PLEKHH2,-0.990858785,0.000258941
ANKRD50,-0.991152597,4.66E-06
CCDC173L,-0.991330449,0.000881122
PCNX4,-0.991711477,6.67E-05
PRORSD1P,-0.993640215,4.04E-12
RUSC2,-0.99425958,0.003996094
CAST,-0.994331844,1.27E-05
LOC107051628,-0.99433954,0.007326838
HK3,-0.994431434,0.016536119
BMP7,-0.99737222,0.000565991
SGCE,-1.001237655,2.88E-06
NAV1,-1.00129989,0.005220349
HSD17B3,-1.001601614,0.007708917
FAM3C,-1.001703032,2.82E-07
NPTXR,-1.002459637,9.20E-14
MTHFR,-1.002718911,7.01E-06
ABR,-1.002731397,2.64E-05
RECK,-1.002862372,1.57E-08
PLEKHA3,-1.00325112,3.42E-09
LOC112532692,-1.003361984,0.011699791
SMPDL3B,-1.003644888,9.19E-06
SAPCD2,-1.004703184,0.000162942
ACVR1,-1.005087928,3.55E-07
NQO2,-1.006321602,2.75E-06
GALNT7,-1.006422824,5.59E-12
NR1D2,-1.006434716,1.34E-05
WDR47,-1.007610489,0.005585992
SYNM,-1.008524498,3.94E-05
ZCCHC14,-1.00869135,3.50E-09
ATG14,-1.009075528,1.77E-08
VHL,-1.010810114,6.53E-06
SC5D,-1.011100431,0.003054854
SYNE2,-1.011126006,1.38E-08
ATP13A2,-1.01144517,3.75E-06
TBC1D32,-1.011829865,5.66E-05
LOC107052133,-1.01223953,0.047176648
LOC107053677,-1.013736928,0.006686945
MBOAT1,-1.014352368,0.000123003
ANKS6,-1.014388442,4.28E-05
CZH5ORF30,-1.015404309,8.79E-05
LOC100857975,-1.016011524,0.041530975
PTP4A1,-1.017009811,1.85E-07
HOXC6,-1.017451683,0.003015459
ADCY2,-1.017905024,0.001309705
LOC107052003,-1.017942021,0.001647228
RARRES1,-1.018065314,0.00096787
BPHL,-1.02063728,4.12E-06
LOC112533603,-1.022098509,0.000635947
CCDC71L,-1.022469332,2.07E-10
MLLT1,-1.022904616,5.47E-07
CHST2,-1.023383057,0.000806179
ASB13,-1.024192497,1.53E-09
NPHP3,-1.024366363,1.45E-08
MAP1LC3C,-1.024741411,0.002205459
LOC107054075,-1.024759826,0.001740457
FOS,-1.025272042,0.006288243
LOC107053801,-1.025664808,0.047066109
CAMSAP2,-1.027993045,2.47E-09
PPFIBP2,-1.028442434,1.07E-08
LOC112531269,-1.028487169,0.021931075
HOXA3,-1.028882117,5.68E-05
CCDC15,-1.029130845,2.65E-07
ST6GALNAC3,-1.030698265,0.003907923
LOC107054058,-1.0318908,0.003958806
UBXN10,-1.032527638,0.004063012
CABIN1,-1.033689206,9.92E-10
KDELR3,-1.035606796,7.06E-06
LOC101751181,-1.037765044,0.019872089
SCUBE1,-1.038002355,0.012142832
DNAJB13,-1.038347039,0.022947106
LOC107054748,-1.038508656,0.026673559
TRIM50,-1.039236721,0.012276657
DEPDC7,-1.040626856,0.000740387
CEP170B,-1.040767943,1.49E-08
MND1,-1.042173349,7.60E-05
PIEZO1,-1.042793211,9.01E-06
LDLRAD4,-1.043613916,6.41E-05
SLC35G1,-1.043985145,0.000636777
GLB1L,-1.044083642,0.016585985
ARHGAP21,-1.044560495,3.45E-07
SLITRK2,-1.04465743,6.97E-06
PFKP,-1.045090717,2.68E-10
AKNAD1,-1.045326098,0.003692441
MTSS1L,-1.04541905,2.25E-06
PCDHGC3,-1.045478271,1.21E-07
ATXN1,-1.045497983,1.37E-05
YIPF4,-1.045684086,2.19E-05
PLOD2,-1.045698143,5.81E-05
ALKBH5,-1.046175965,1.21E-08
LOC430422,-1.047640719,0.000398665
POMK,-1.047736583,7.56E-05
SERPINE2,-1.049991535,6.92E-08
NME1,-1.051273267,0.04485943
GPR162,-1.052260443,1.98E-05
PIM3,-1.053267919,0.00017621
LGALS3,-1.054421327,2.55E-05
P2RX4,-1.054659932,2.37E-07
LPAR2,-1.054888003,3.98E-08
NANS,-1.055880338,0.000162431
HECTD3L,-1.056551597,2.48E-06
RPH3AL,-1.056558933,0.000185279
ADARB1,-1.056673281,7.27E-09
PIGC,-1.057387763,0.000309582
KCTD7,-1.059269646,0.001663114
S100B,-1.061566221,0.043853628
CHAD,-1.064559147,0.000274032
PIGF,-1.064759557,4.61E-10
FOXRED2,-1.06497591,0.003777871
SLC22A15,-1.066167772,0.006225857
LOC107054964,-1.067511006,0.019625128
LOC112530112,-1.068015344,0.044405833
FMN1,-1.068503251,2.01E-05
WDR13L,-1.068912785,8.45E-08
CORO2A,-1.069409126,0.027157073
FPGS,-1.069446824,2.02E-08
PLPP1,-1.069499447,2.34E-06
SOX9,-1.070187444,0.002144274
FAM177A1,-1.071302563,1.21E-08
SMO,-1.071539481,3.51E-05
LOC112533188,-1.07178642,0.038321786
ERBB2,-1.074132004,1.47E-05
DPY19L1,-1.075891021,0.001088404
EDIL3,-1.07726813,5.39E-06
CSRNP1,-1.077284972,3.70E-05
FBXL3,-1.077962245,2.17E-10
MEGF10,-1.078401843,0.000460953
ZNF521,-1.079403489,9.88E-07
PMEPA1,-1.079785174,3.54E-06
TSPAN15,-1.080534472,7.90E-05
KLHL26,-1.080752617,1.26E-08
C5orf49,-1.080962748,0.009300699
RBM11,-1.081823602,0.001238237
CRACR2B,-1.083116408,0.000714525
POSTN,-1.083262983,0.010384078
HMCN1,-1.084271075,1.45E-11
UBE2J1,-1.084935428,1.47E-11
EXOC6B,-1.085816185,2.46E-07
LOC416959,-1.087315585,0.000331941
GLT1D1,-1.087890656,0.00676114
TSHZ1,-1.088386227,7.45E-07
LOC107052453,-1.088728799,0.007121283
UPRT,-1.088840955,1.09E-07
UBA5,-1.089004426,1.59E-07
RAD54L2,-1.090053938,3.92E-05
GALNT12,-1.093264019,1.11E-06
LOC107054135,-1.094418048,0.043187697
LOC112532924,-1.094432413,0.018147472
FNDC3AL,-1.096518435,3.55E-09
GLT8D2,-1.098224086,2.85E-06
LOC770141,-1.098632088,0.001201145
TRPS1,-1.099287736,2.82E-06
LOC107052448,-1.1000644,0.040779827
LOC107054737,-1.10181135,0.026056858
LOC107053815,-1.102045799,0.007159221
ATL1,-1.10221008,8.17E-09
ARL8A,-1.10276872,5.63E-12
PDGFC,-1.103159503,8.95E-11
SHC4,-1.103803332,0.000600476
GLUD1,-1.105793328,2.68E-07
AKR1A1,-1.106868425,3.31E-10
LOC107055277,-1.107032393,0.014167561
SLC5A1,-1.109474574,0.043074787
TTPA,-1.109792897,0.032219332
GDAP1L1,-1.110787521,6.07E-05
BCAS1,-1.111510244,0.039063584
PAQR5,-1.111535842,3.63E-05
PSD3,-1.111811316,0.000450495
SCN4B,-1.11344169,0.002399086
IL13RA1,-1.113632347,5.99E-10
VWA5A,-1.114676191,0.007023076
PROSER2,-1.115240953,0.002003407
SORBS1,-1.11574524,2.35E-05
NMUR1,-1.115756545,0.031215792
TNKS1BP1,-1.115919936,2.49E-06
EHD3,-1.116844344,1.83E-14
LOC112530305,-1.117748431,5.49E-05
TMEM65,-1.119197576,2.60E-12
RNH1,-1.119861566,4.48E-10
ASAP2,-1.119991903,0.000378886
GPI,-1.120001747,1.02E-08
B4GALT4,-1.120275057,8.84E-08
PLXDC2,-1.120305206,4.72E-05
SPAG6,-1.121001383,0.003936807
KLHL29,-1.121130922,0.000625352
SLC39A13,-1.123313405,4.79E-13
LOC107054329,-1.123924428,0.000642047
ATP10A,-1.124015683,3.06E-05
LOC112531198,-1.124040465,0.008365306
UST,-1.12442776,0.000156447
LOC107052753,-1.125208211,0.038323875
CRY2,-1.125643834,3.00E-09
LOC107051846,-1.125879467,0.00010811
KIFC3,-1.126795703,3.85E-11
SDK2,-1.12719406,2.53E-05
SFXN3,-1.128540458,1.04E-08
EYY68_mgt06,-1.129569841,0.046648473
LOC107053204,-1.13347021,0.012798625
RAB3B,-1.133972314,0.022100454
TCF7L1,-1.135118956,9.04E-07
LOC112532289,-1.137229111,0.014532079
CPXM2,-1.139062064,0.036733979
C2H8ORF37,-1.140189338,1.39E-06
CRY4,-1.141388255,0.001437065
LOC112533501,-1.141500994,0.00038002
LOC107050518,-1.143802057,0.011192331
LOC769660,-1.144501218,5.63E-06
ITGB5,-1.144592403,1.19E-09
KLF3,-1.147523598,4.34E-13
DUSP6,-1.148958116,1.33E-05
CDC14B,-1.149128005,0.000290765
LOC107050199,-1.149443144,4.52E-08
MSTO1,-1.150726546,4.78E-13
TACC1,-1.15099952,6.62E-06
C9orf116,-1.151926829,0.013376712
LTBP1,-1.151957835,1.21E-05
CXXC5,-1.155184484,2.63E-08
TGFBR3,-1.155212276,0.00152283
PAM,-1.155484168,7.55E-06
LOC101749388,-1.156536133,1.10E-09
LOC429054,-1.157722056,0.0003276
LOC101747860,-1.158681565,5.85E-16
CKAP4,-1.158722781,1.58E-08
RAPH1,-1.159724313,4.76E-08
HDAC9,-1.16009022,3.60E-08
SUN1,-1.161613159,7.18E-07
MYH15,-1.162773769,2.82E-07
PKIG,-1.162863865,0.000279072
REM1,-1.162892627,0.002958155
LOC101752215,-1.163167025,0.000578817
GRAMD3,-1.163262952,7.58E-08
PAX9,-1.164239303,8.35E-05
SETD6,-1.165803077,8.86E-13
WWTR1,-1.165940416,9.23E-06
TMEM39A,-1.167919559,1.81E-07
IL18BP,-1.168973761,0.000674989
FKBP7,-1.172330336,5.11E-07
STX3,-1.172824836,0.012878482
ACBD3,-1.173390832,3.05E-12
F2RL3,-1.173590445,0.000920488
ADAMTSL2,-1.174846371,7.17E-05
MAPKAPK3,-1.175088453,6.13E-09
GNB1L,-1.175296566,6.74E-14
LOC112530288,-1.175929251,0.003551163
LOC112533489,-1.17638533,0.00296949
PTGS2,-1.178330455,0.012917238
RAI14,-1.178682847,1.43E-06
C1S,-1.179663223,7.17E-06
LOC396224,-1.180065225,3.86E-07
LOC107054950,-1.180705923,0.016047446
MTFR1,-1.181019141,9.97E-08
ELL,-1.182239005,1.18E-07
OSER1,-1.182678679,6.02E-07
RNF152,-1.184163007,0.006444113
OLFML2A,-1.185158657,5.83E-07
BHLHE41,-1.186642882,1.72E-05
GPRC5B,-1.187507263,0.000779517
OSMR,-1.188170332,5.02E-09
LOC101750628,-1.188285395,0.003443348
NOX4,-1.189443301,0.046443376
EVA1A,-1.191529971,0.00013712
ERICH3,-1.192179648,3.28E-06
FYTTD1L,-1.193756516,3.54E-08
LOC107055169,-1.194616845,1.90E-06
HOXD4,-1.194954247,0.00043354
TLE2L,-1.195643623,2.98E-08
FAM222A,-1.19589865,0.024277553
IKBIP,-1.19811814,3.20E-06
PRKCZ,-1.202501551,7.81E-07
LOC419409,-1.202605439,7.59E-06
RARB,-1.202725798,6.01E-09
NKX3-2,-1.203414759,0.000141916
FAM167B,-1.205112941,6.59E-07
INAFM2,-1.205775387,2.23E-07
MCTP2,-1.206891397,1.99E-05
LOC107049262,-1.207364844,0.008685456
SLC25A17,-1.20808407,3.94E-09
RFNG,-1.208176163,9.26E-07
FIBIN,-1.209732547,0.000206955
LOC100859173,-1.210174821,0.000290619
SERPINF2,-1.21101677,3.29E-08
CYBRD1,-1.211263681,5.84E-11
CSGALNACT2,-1.21158355,4.76E-08
OLFM3,-1.212754129,1.62E-08
PCMT1L,-1.212965419,1.22E-18
FAM53B,-1.214142948,1.64E-10
BNC2,-1.214649927,0.001171629
DPF3,-1.215983325,5.93E-06
RFX2,-1.216909411,7.62E-07
GALNT5,-1.220036844,9.04E-07
AKAP9,-1.220144772,2.98E-08
FANCF,-1.220657522,5.17E-05
P2RX6,-1.221265019,5.39E-06
SLC4A3,-1.22132037,3.56E-07
TUBAL3,-1.221425018,0.012696524
MAN1C1,-1.222060048,4.81E-07
PPP4R2,-1.222635139,5.43E-09
DVL1,-1.223070952,1.33E-13
SYT16,-1.223202039,1.65E-05
NPAS3,-1.224272758,7.49E-05
GAN,-1.224690688,0.000143265
FOXE3,-1.225556126,0.004695225
GOLGA3,-1.226229303,9.71E-17
SLC38A7,-1.228167809,4.09E-09
CDKL1,-1.229599513,7.87E-06
CLSTN1,-1.229963373,5.60E-11
CNTFR,-1.230396376,0.002813089
SAMD4A,-1.230606189,7.02E-07
IL1RL1,-1.232636397,0.001330907
ST3GAL2,-1.234282417,1.50E-06
RAB40C,-1.234315581,2.06E-09
BCAT1,-1.235282538,4.41E-08
SLC2A1,-1.235511589,8.43E-06
SLC1A4,-1.23699113,2.01E-07
SNAPC1,-1.238578623,1.86E-07
EFCAB14,-1.238702909,6.03E-08
UBB,-1.238838234,5.03E-18
HK2,-1.241648913,6.05E-05
HNMT,-1.243922032,0.009505502
GNE,-1.244312589,9.63E-09
NOBOX,-1.24464184,2.83E-05
TNFAIP6,-1.245369866,0.02346046
KHK,-1.245386287,0.032985305
PHF19,-1.246642553,2.18E-05
DHRS3,-1.246815674,3.72E-09
HAGH,-1.246942721,1.16E-06
CAP2,-1.248172833,6.47E-15
HTR2B,-1.249400103,0.003870578
MAGI1,-1.251902773,4.09E-12
GLTP,-1.252513996,2.44E-06
PARD6B,-1.253119375,0.030277765
ZNF365,-1.254311623,2.93E-12
PER2,-1.254404968,3.46E-06
ARFGEF3,-1.25473329,1.34E-06
SPOPL,-1.255051683,1.50E-11
IL1RAP,-1.256113935,6.79E-11
MIR125B2,-1.25656877,0.001095775
ASAP3,-1.256743548,3.37E-07
TSKU,-1.257084091,1.05E-05
B3GNT7,-1.257387711,1.45E-05
SRRM4,-1.257673077,0.000230674
CST3,-1.259132453,2.06E-12
HOPX,-1.259427743,0.000278984
LOC100857932,-1.25990236,6.61E-12
FOXF1,-1.261543463,0.000374386
THRB,-1.262661947,0.00010189
STK38L,-1.263384901,0.000578698
GFPT1,-1.263466636,1.22E-07
FZD2,-1.263510473,3.19E-07
VIM,-1.264107971,4.59E-08
LOC422177,-1.264948114,0.002143269
LOC101749016,-1.269034474,1.30E-07
SPIRE1,-1.269673545,3.32E-07
DBX2,-1.270640557,1.42E-05
FAM114A1,-1.271373871,6.66E-12
ZC2HC1A,-1.272886933,1.42E-07
NFIA,-1.277686658,1.01E-25
CCDC102A,-1.279619711,9.02E-18
FLVCR1,-1.279723671,6.61E-06
ASPHD2,-1.28025913,7.36E-05
NPTX2,-1.280450569,6.71E-06
GALNT18,-1.281682428,1.27E-05
CGNL1,-1.281753011,0.00068565
CSPG5,-1.285536668,0.04956553
KLF10,-1.285584256,1.04E-15
LOC112530523,-1.285983115,6.23E-11
RHOC,-1.288098574,6.68E-07
JUP,-1.288322488,1.46E-09
ESYT2,-1.289472163,5.37E-08
DDIT3,-1.289962184,0.00010379
PLCD3,-1.290939938,7.81E-07
LOC112530337,-1.295748271,7.88E-09
HHIP,-1.297012714,0.000486339
HABP4,-1.298277493,3.98E-05
MCF2L2,-1.299165314,3.82E-05
MAP7,-1.299448549,0.027912226
LDHA,-1.299482659,1.61E-10
P3H4,-1.300636263,6.90E-07
TMCO3,-1.303043675,4.17E-08
ITFG1,-1.303809066,5.11E-18
BAG2,-1.305400474,1.82E-15
SGCD,-1.30576741,1.55E-10
RAB30,-1.307674481,1.34E-08
FBXO6,-1.308909883,3.39E-07
SIRT5,-1.309295504,7.05E-08
CYB5R3,-1.310948882,4.92E-15
PPIC,-1.312203323,0.000826656
TERB1,-1.312709774,1.67E-05
UAP1,-1.314415123,6.66E-06
LOC107054047,-1.314780843,0.043092046
ERO1B,-1.318029886,2.09E-15
LOC101750687,-1.31927429,4.24E-09
ANO1,-1.319980842,0.002455922
YPEL4,-1.321590161,0.001587967
SHROOM3,-1.323347391,1.19E-05
BDKRB1,-1.323844597,0.048974096
LOC107055283,-1.324259027,0.001424175
SMAD9,-1.32463102,3.18E-09
SERTAD2,-1.327242081,1.03E-07
ANXA1,-1.328417294,0.00029999
TMEM218,-1.329341021,0.0012833
TPST1,-1.329985534,1.09E-07
LOC107054177,-1.330518806,0.00243606
PCOLCE,-1.330566074,6.00E-07
ITM2C,-1.331288262,0.000882254
PRKX,-1.331758476,0.000297688
TMEM150A,-1.331902989,7.64E-08
LOC112531897,-1.332002714,8.22E-13
UBL3,-1.332414628,1.78E-13
CDK5RAP1,-1.333156536,5.08E-06
ZIC1,-1.333372583,0.003083581
LOC101749589,-1.334019457,0.00574129
ITGB8,-1.334167105,0.001777412
TLR2A,-1.334710396,7.95E-05
LOC101749837,-1.335444197,0.002529223
CBFA2T3,-1.337891594,1.75E-07
CTH,-1.338131725,2.80E-09
PRKCA,-1.338866471,2.00E-08
SULT2B1L1,-1.340640636,2.69E-05
EFEMP1,-1.341563925,0.003581705
SGCB,-1.342495653,4.56E-08
TOR3A,-1.342765357,3.06E-05
LOC101750804,-1.343795127,0.035542825
KLF11,-1.343904752,9.24E-12
DDR2,-1.34399677,6.57E-08
TRABD2A,-1.344961298,0.01828325
MTHFD2,-1.345170741,7.96E-08
SOCS1,-1.345283492,8.49E-09
GGT7,-1.346522504,6.94E-06
IGFBP4,-1.346553823,8.29E-07
MOB3C,-1.347395159,5.64E-07
CLIC4,-1.348769215,3.50E-09
AHI1,-1.348940556,4.26E-07
FOLH1,-1.349008088,3.14E-09
LOC101747354,-1.351970918,0.000289267
LOC776275,-1.355070158,6.45E-13
TCERG1L,-1.355455997,0.0015519
DSE,-1.356424389,1.48E-11
ZNF703,-1.356492484,1.34E-05
LMCD1,-1.357130204,8.47E-10
SPATS2L,-1.357310859,3.64E-07
TGFBR2,-1.357541272,6.94E-10
SEMA3A,-1.357553259,0.009318398
MAPK8IP1,-1.358095905,0.000176789
LOC112530991,-1.359581259,0.021363394
HSPA2,-1.362017878,7.70E-06
CD9,-1.362708737,0.000238447
LHFPL2,-1.362789605,0.002860152
SSPN,-1.364348265,2.64E-15
SPATA7,-1.364453878,4.28E-16
WIPI1,-1.365630044,1.46E-15
LOC107053900,-1.366385423,5.35E-05
GADD45A,-1.368107214,1.59E-06
LOC112533514,-1.368367341,0.000117388
RUNX1T1,-1.371656331,5.01E-13
JMJD7,-1.371669647,3.65E-08
WBSCR27,-1.373833516,6.36E-11
MLF1,-1.376147446,2.38E-17
MEIS2,-1.377517236,0.002152234
SDF4,-1.378712895,7.99E-11
AR,-1.380817401,1.61E-07
MID2,-1.381246041,2.35E-09
CELSR2,-1.385640837,1.17E-06
LOC107055284,-1.385774983,3.13E-05
ITPR1,-1.38707922,1.22E-09
SYT9,-1.387392298,1.87E-11
SLC16A1,-1.388098979,1.03E-05
TAX1BP3,-1.388495424,1.21E-19
LOC107054990,-1.389611068,0.004039444
ANKRD12,-1.390892147,3.54E-09
MIR199A2,-1.391904053,0.023632244
ENDOD1,-1.392298314,5.05E-07
NFKBIZ,-1.394468475,1.33E-09
LOC422150,-1.395261181,0.02270623
SEC61A2,-1.396417589,1.05E-06
ZHX1,-1.397468969,2.28E-15
ARSJ,-1.398190215,2.31E-06
AGRN,-1.399988277,8.81E-07
PDZD7,-1.401776516,8.92E-09
LOC112533431,-1.401818754,0.0106957
SRD5A1,-1.402189422,2.16E-05
IL1R1,-1.402938867,0.000129415
LGR6,-1.403469423,0.000201637
PARP16,-1.404021706,2.75E-17
LOC112530970,-1.404200188,0.000458845
HOXB3,-1.406027313,0.000192966
HOXC8,-1.406035839,0.001134928
LOC101748751,-1.406178644,0.049511089
MYO1C,-1.407908474,1.61E-18
LHFP,-1.410156149,8.49E-09
UBE2E2,-1.41040506,2.32E-12
ASL2,-1.411621527,1.27E-09
BTG2,-1.412578931,2.71E-05
FAM69B,-1.413070217,2.18E-08
ANO8,-1.414681064,5.50E-07
SOX5,-1.416973832,1.20E-05
WDR12,-1.418500933,6.96E-22
TNFRSF4,-1.419032643,0.001917353
LOC112533255,-1.419344945,5.69E-06
FRMD6,-1.419970434,2.15E-09
NET1,-1.421833439,9.00E-13
RAB40B,-1.42342673,0.001112148
MRC2,-1.425988279,6.66E-06
IRS2,-1.426023463,0.000439132
SERPING1,-1.42687558,1.90E-17
FNDC3A,-1.427306286,3.31E-15
MTMR11,-1.430288757,2.86E-07
SLC16A5,-1.431363709,0.012763733
LOC112530272,-1.434333419,0.023235151
NR2F2,-1.43834437,2.76E-07
CCPG1,-1.439593413,6.78E-12
TWSG1,-1.440741739,1.93E-15
LOC428541,-1.441298264,0.001743049
JAM2,-1.442558718,8.01E-06
GGT1,-1.443505082,0.000591605
PKM,-1.445384186,8.41E-16
SDPR,-1.450368411,1.08E-14
G0S2,-1.45299064,0.015748972
LRIG3,-1.453965995,9.09E-07
SLC35B3,-1.454078976,3.52E-11
AADACL4L3,-1.455059116,2.14E-06
CASK,-1.455930232,6.71E-09
NFIX,-1.45958696,2.37E-07
B3GNT9,-1.46025979,3.63E-11
HOXB4,-1.464188193,7.89E-06
FAM210A,-1.470081141,1.74E-13
OSBPL5,-1.470580993,1.38E-11
LOC107052602,-1.470607894,9.14E-05
MATN2,-1.471150586,7.01E-07
EHHADH,-1.471494928,1.05E-06
LOC112529973,-1.472466251,0.010366288
FKBP6,-1.473363231,6.09E-06
NXN,-1.47512324,2.34E-07
MORN3,-1.475346254,9.57E-05
CCDC50,-1.475921578,5.46E-14
KLF9,-1.476472294,8.03E-08
LOC107052925,-1.477258764,0.018546566
LOC101748697,-1.477594432,0.004894606
FAM117B,-1.479039154,6.69E-12
MIF,-1.480755019,1.59E-07
TMEM45A,-1.481624893,2.37E-10
PIK3C2B,-1.482105012,7.71E-07
ANKRD29,-1.482453222,0.012377313
GRHL1,-1.48626891,0.002010553
GPR176,-1.488077593,1.58E-07
FGFRL1,-1.488745464,2.75E-08
LOC417386,-1.489694509,0.000267138
LOC107053996,-1.490219139,0.013947768
LGR4,-1.493671183,1.36E-09
LOC101747310,-1.494860731,0.000168668
PAX1,-1.495131994,6.52E-14
MBNL2,-1.495345414,1.43E-09
SYT7,-1.495805184,0.001044123
MIR214,-1.498955632,0.043123608
R3HCC1,-1.499203485,6.49E-09
KRT222,-1.499880762,0.000124321
NFIB,-1.501556874,1.23E-12
ZNF395,-1.501923229,9.34E-07
ARHGEF26,-1.501924968,3.02E-06
CALHM2,-1.502059238,6.27E-10
KCNJ9,-1.503166053,0.000761373
FAM102B,-1.50337675,8.49E-07
PTPRM,-1.503520882,3.77E-10
DGKB,-1.504973178,0.003224313
NDNF,-1.507279018,2.87E-08
DUSP8,-1.508055476,8.34E-06
SNED1,-1.508109207,5.71E-13
FOXC1,-1.510291717,2.07E-08
LAMA5,-1.511755851,0.000387217
RGS17,-1.512189997,0.029359557
SEMA4D,-1.51588481,4.50E-13
KIAA1549,-1.517334439,1.03E-15
DPYSL3,-1.518839301,5.02E-15
LOC107054034,-1.519671053,8.71E-07
SHANK2,-1.520095844,0.024734981
RNF144B,-1.520560485,4.26E-11
PXDNL,-1.520605418,0.033575593
SERTAD4,-1.521901544,6.47E-06
MIR1732,-1.524205051,1.10E-06
LOC112530378,-1.525397954,0.049999805
PYCR1,-1.527007293,4.43E-08
CYP24A1,-1.527737142,0.002872773
CDCA4,-1.529985162,1.51E-24
LOC107051620,-1.531643404,0.000478502
RAPGEF5,-1.532174948,0.001317409
BBS2,-1.534323863,1.65E-11
TMEM174,-1.535154504,2.80E-06
DUSP14,-1.537850257,2.17E-11
DHTKD1,-1.541176167,7.52E-13
FOXD1,-1.541288024,1.38E-06
GRM7,-1.545683859,0.018004434
GLIS2,-1.546071782,2.17E-07
LOC101747848,-1.547200391,0.029743141
MFSD6,-1.548873941,3.63E-07
GLIS1,-1.551524686,6.34E-06
SERHL2,-1.55413426,8.61E-17
LOC107053858,-1.560685859,0.02468387
PSPH,-1.566691043,2.89E-05
BDNF,-1.567495343,0.00171069
LOC107051798,-1.567927527,0.004651069
MIRLET7B,-1.568403304,0.000360846
LOC112529996,-1.570963412,0.021769001
DPYSL2,-1.572828347,3.39E-12
HOXB6,-1.573612096,2.64E-08
LHFPL5,-1.573628656,6.96E-07
LOC107054798,-1.574558917,0.000150505
ST3GAL3,-1.575440791,2.13E-06
NOV,-1.576355343,1.74E-05
LOC107054090,-1.579814862,0.000218855
PDGFRL,-1.580615784,3.47E-10
LOC107054759,-1.581015795,0.013406772
SLC35E4,-1.581506742,5.40E-08
PRNP,-1.582499234,8.43E-17
AUTS2,-1.584262146,6.55E-10
MT3,-1.584290721,0.000421324
FOXD2,-1.584459794,1.37E-05
SETBP1,-1.584472311,9.19E-07
TMEM132B,-1.586347939,7.02E-05
LOC112533263,-1.58817961,4.35E-05
HLF,-1.589036326,1.93E-08
LOC107053783,-1.590047078,0.01372095
DCLK2,-1.591412296,2.50E-19
LOC112531887,-1.592697968,0.000160025
MIR4732,-1.593654655,0.001445088
UNC13C,-1.594595073,1.40E-16
LOC107055072,-1.595920562,0.007555193
LOC107055527,-1.596323225,0.038855133
GAS2L1,-1.596593477,1.44E-12
ACSBG2,-1.59702828,2.93E-15
LOC101750030,-1.597499964,0.000156698
AMIGO2,-1.600299032,0.006651181
LOC107051980,-1.601062315,0.011374239
LOC101750423,-1.601440313,0.049323147
DZIP1L,-1.601875239,0.004105444
DBNDD2,-1.603256963,2.46E-08
CYP26B1,-1.603910135,0.000756764
LOC107054677,-1.604905877,3.70E-12
PACSIN2,-1.605070308,1.41E-11
COL2A1,-1.605201899,3.21E-05
FAM181B,-1.605318196,6.86E-10
SLC25A34,-1.606376146,0.005342996
PCDH9,-1.607135125,0.024952145
CHST13,-1.612689931,4.69E-12
LOC101747538,-1.613963484,0.028205745
TRABD2B,-1.614209082,4.10E-09
TRAK1,-1.614880322,8.86E-16
TMEM200B,-1.61518962,3.04E-07
