ENTREZ_ID,GENE_SYM
429117,SLC44A5
429118,DBR1
429119,MSL2
429123,CHST2
429124,PCOLCE2
429125,GRK7
429128,GUCY1B4
429129,SPSB4
429131,NEU4
429133,GAL3ST4
429134,CRYGS
429135,CLDN18
429136,A4GNT
429138,VPS8
429143,GPC2
429144,PIGZ
429145,FAM43A
429147,CLDN16
429148,LPP
429150,NMUR1
429151,CHRNG
429152,CYP2AB5
429153,CYP2AB4
429155,PEX5L
429156,NAALADL2
429157,SPATA16
429158,NCEH1
429159,PHC3
429162,PPM1L
429163,ARHGEF26
429164,SIAH2
429166,SYT11
429171,GRIN3B
429172,PAN2
429198,FSCN2
429200,SLC38A3
429205,RHBDL1
429208,DNAJC16
429211,OXTR
429219,RNF157
429249,NA
429253,DCAF8
429269,MKNK2
429271,THAP4
429272,MYO7L2
429280,FFAR2L7
429283,DLX1
429286,USP13
429301,WFIKKN1
429304,RUFY4
429337,APLNR
429348,NA
429353,SNX11
429363,APC2
429367,P2RX6
429374,FES
429380,LMF2
429400,HOXC12
429406,ARMC1
429422,C5H14orf4
429432,KIF3C
429451,PCASP2
429466,RALBP1
429470,SCRIB
429472,WHRN
429474,MICAL1
429484,PLAG1
429495,FBXO3
429496,ELAPOR1
429501,GALNT6
429506,GRHL2
429518,NA
429523,NXPH3
429524,TCF24
429525,MCM10
429534,GLTP
429536,TBCEL
429557,RPS6KB2
429558,HIST1H2B5L
429566,NIT1
429598,BARHL1
429640,LMBRD2
429642,CDK3
429657,MOB1A
429671,SCO2
429678,SLC25A22
429683,SMAD7
429688,PRKAG1
429691,ATXN7L2
429710,JUP
429721,NA
429723,KCNN1
429737,TCN2
429757,TMEM115
429784,SOST
429785,NA
429786,CRPL1
429798,NA
429800,OZFL1
429806,HSPG2
429807,TRIM62
429809,ASAP3
429810,RCC1
429811,KLF3
429823,HMCN1
429828,CYP21A1
429831,ZNF687
429847,MAP1S
429878,TESK1
429879,HPS1
429892,SYDE1
429900,COL25A1
429912,ANO8
429929,GADD45G
429940,HOXB2
429941,ISLR2
429951,OPRD1
429955,RAB15
429960,DOK3
429967,CABP2
429983,PIP5K1A
429985,POGZ
429986,PSMB4
430019,HTR6
430027,MYO5C
430071,GR42L5
430080,FAM46B
430099,P3H4
430102,ENGASE
430103,CANT1
430113,TYK2
430115,PSMF1
430126,CELSR2
430150,CACNA2D2
430162,NAV1
430210,NDUFV1
430233,TFAP4
430270,POU3F1
430280,HSPB7
430303,NA
430317,MYO5B
430336,SMARCD3
430337,ENTPD7
430349,ZC3H3
430350,CDK5RAP3
430359,TRIM27.2
430370,GCK
430371,YKT6
430374,LINS1
430409,IRF5
430410,VAT1L
430411,SLC39A8
430423,DOK1
430442,PGLS
430443,NA
430454,SDHAF2
430463,KCNS2
430477,COL16A1
430480,IKBKE
430484,C5AR1
430487,UNC13A
430492,TDRD7
430495,S1PR4
430496,NA
430516,LIG1
430522,AK8
430532,CNTNAP4
430534,FOXM1
430542,NEU3
430546,PURA
430553,GAN
430557,ACACB
430563,NAA40
430580,PPP6R2
430581,GCC1
430589,C1orf43
430596,NA
430604,OR14J1L16
430610,DOK4
430616,NUP98
430628,CHRNA10
430630,CNGA4
430648,TINAGL1
430652,CXCR1
430664,SGSM1
430666,CILP2
430669,EFHD2
430670,CTRC
430674,EDRF1
430679,TBKBP1
430689,PELO
430697,NA
430698,HOXC11
430700,NA
430723,BSN
430724,SYNJ2BP
430729,C1orf106
430735,OR5AP2
430741,VPS45
430746,NA
430750,RAB31
430755,SERINC4
430761,KIF20AL
430764,DCLRE1C
430766,NA
430767,PRPF19
430770,B3GALNT2
430807,ESM1
430829,WDR19
430848,RPP25
430861,NA
430871,ITIH6
430878,PSMD11
430880,DNAJC22
430882,IKZF5
430910,NA
430912,DUSP28
430917,COPS2
430939,SH3BP1
430948,LGALS8
430953,ABRA
430980,GTF3C2
430981,GABRR3
430990,RPS20
430991,ADRB3
430993,C1QL1
430997,PABPC1
430998,EVI5L
431003,NA
431014,TNK2
431025,SMUG1
431043,TUBB3
431047,RORBL
431053,WBSCR22
431056,IDH2
431059,MEF2D
431066,PNPLA2
431081,SLC35F6
431090,GRIN2C
431092,EEF1AKMT4
431107,TMUB1
431122,NUP160
431137,CLEC18B
431167,REN
431181,KCNB2
431184,METTL16
431192,SOS1
431201,PGAP3
431212,HOXD3
431225,DNTTIP1
431235,CTRB1
431243,APH1A
431244,CAPG
431250,NA
431251,PRLHRL
431253,TACC1
431254,NKX6-3
431260,ZBTB5
431261,MTAP
431262,FEM1C
431264,S1PR3
431265,SHC3
431270,VWA5A2
431295,OR9Q1
431296,FIGNL2
431299,KRT75L2
431300,NA
431302,KRT80
431303,BCDIN3D
431304,AQP2
431305,AQP5
431307,CRNN
431313,NA
431314,NA
431316,NA
431317,NA
431320,NA
431321,NA
431325,NA
431331,LZTS1
431336,DUSP16
431338,SLC5A12
431347,CELF3
431387,SLC25A12
431400,NRARP
431414,LBX2
431416,MCHR2
431417,PDILT
431418,GPR139
431449,RFKL
431476,CA14
431480,TTLL6
431509,GALT
431542,N4BP3
431544,SLC5A5
431558,UBTD1
431564,ATP5F1AW
431565,MBLAC2
431566,ADGRV1
431568,FAM81B
431569,RHOBTB3
431576,ZBTB7C
431579,ELOVL7
431581,HTR1A
431583,ERBIN
431584,CD180
431585,C6
431587,SELENOP1
431588,ZNF131
431590,HCN1
431593,HSPB3
431595,FAM169A
431596,ANKDD1B
431597,SV2C
431598,S100Z
431599,ZNF366
431601,UHRF2
431602,PTPRD
431603,ADAMTSL1
431604,BNC2
431605,PSIP1
431607,PTAR1
431608,SMC5
431611,GNA14
431612,CEP78
431622,ZNF462
431623,RAD23B
431626,ANKRD34B
431627,ACOT12
431629,COX7C
431636,NA
431637,KIAA1958
431639,DNAJC25
431640,NPR1
431642,KCNV2
431643,GLIS3
431645,MOB3B
431649,LVRN
431652,UBAP1
431653,NA
431654,DNAI1
431656,ATP8B4
431657,RUSC2
431658,RGP1
431660,AVDL
431661,ARHGEF39
431663,NPR3
431664,RXFP3
431665,SLC45A2
431666,AGXT2
431669,RMI1
431670,DAPK1
431682,CYP20A1
431683,CYP27A1
432368,SNAI2
432370,CSNK2A1
445340,PRDM1
448833,BTC
474356,IL3
474360,IL5
474361,IL13
474379,GNAL
493647,BMI1
497211,PCDHA6
497215,PCDHA6
497216,PCDHA6
497217,PCDHA6
497218,PCDHA6
497219,PCDHA6
497221,PCDHA6
497222,PCDHA6
497224,PCDHA6
497269,MBD2
497270,EPGN
497625,EDARADD
503512,FOXL2
503574,SNRNP200
548626,PTX3
548628,SIRT2
552895,ALAS1
554217,TLR5
554218,IL21
554219,IFNW1
554220,OTP
554283,MORF4L2
619530,EXOSC9
63549466,ATP6
63549467,COX3
63549470,ND4
63549472,CYTB
63549479,ND1
63549482,ND2
63549487,COX1
63549489,COX2
63549490,ATP8
63549491,ND3
63549492,ND4L
63549495,ND5
63549497,ND6
693245,ERBB3
693246,CENPN
693248,MAF
693249,CAPN1
693250,H-10
693251,IL11RA
693252,IL6R
693254,MIS12
693255,GADD45A
693256,BLB1
693257,GNLY
693258,NA
693259,BLEC2
693260,BF1
693261,SP5
693262,SIX1
693263,PGLYRP2
693264,NPY6R
693266,CASP18
723780,ASF1A
723789,DACT1
723973,CAMK4
724081,XKR8
751791,RHO
751817,SLC11A2
768091,TSC22D4
768333,H3C33
768335,HIGD1C
768337,TUBB2A
768353,NR0B2
768355,CD72L2
768362,POP4
768372,MYO1H
768374,EGLN1
768390,PDPN
768405,HMX2
768406,STAT4
768416,NA
768420,COTL1
768421,HK3
768422,MLN
768427,PPIC
768430,CLUL1
768437,IL20RB
768438,ASB10
768444,CACNA2D1
768445,NTAN1
768449,F2RL2
768450,FAM131B
768451,MPC2
768455,GSG1L2
768456,CNTNAP2
768471,NUDT12
768482,NIM1K
768489,AADACL3B
768497,C11orf91
768501,MACIR
768505,POLR3K
768507,AGAP3
768509,EDN3
768516,OXT
768517,TESMIN
768522,GSPT2
768530,PLA2G15
768535,TREMB1
768536,TAAR1
768538,SPTLC3
768542,TMEFF2
768548,FAM222A
768550,C20H20ORF24
768554,GRPEL2
768555,MVK
768556,SLC26A11
768557,SIK2
768566,MYH1B
768576,FOXL1
768578,ADPRM
768579,ARHGAP39
768582,TREMB2
768588,SLAMF8
768589,NA
768599,ASAP2
768603,FAM53B
768611,PRPF38B
768614,NA
768618,NDRG4
768624,TTC9
768638,FAM19A5
768642,CCDC113
768647,AADACL4B
768654,LURAP1L
768655,PIM3
768659,CIDEA
768660,ATP5E
768665,DUSP22AL
768668,AADACL4A
768672,TRMT10B
768673,CD200R1A
768675,HMGN4
768680,CREG1
768684,CAPN14
768688,SMOC1
768701,KIAA1671
768703,SHISA6
768706,PCCB
768709,NA
768711,TIMP4
768712,TBC1D16
768713,PTP4A3
768717,NUMA1
768734,SPINK4
768735,CTC-575C13.4
768736,PANX3
768745,TEX36
768752,ADIRF
768756,TRBV6-5
768760,NA
768763,MSANTD2
768769,SNAPC3
768774,SNORC
768780,RSBN1L
768782,DPY19L3
768783,BTN1
768784,C1QTNF1
768787,C1orf198
768789,FOXE1
768795,SH3BGRL3
768801,OR10A4
768802,HARS2
768808,RPUSD4
768809,UST
768812,DHX32
768817,NA
768821,FGL2
768824,ZNF706
768825,CDC42SE2
768830,CKS2
768833,ROMO1
768838,MZT2B
768853,ARPP19
768854,ATP6V0E1
768856,FAM219A
768858,CD2
768860,NDUFA2
768861,DNAH17
768864,C8orf34
768866,RBM38
768877,SAG
768878,ACVR1B
768880,KRT75L1
768886,TMEM174
768898,DDX21
768899,LRRC15
768904,DPT
768907,FGF6
768911,RSL24D1
768913,CHEK2
768914,CABLES1
768915,SPO11
768916,SCMH1
768922,FAM102B
768928,VAPA
768929,LYPD2
768930,RPS28
768932,LYRM7
768936,ALPK3
768938,HSCB
768942,LONP1
768950,CD88
768951,IGBP1
768957,MRPL24
768958,NA
768965,MARCH3
768967,NA
768968,ENHO
768969,SNX18
768974,RRNAD1
768977,EMX1
768978,NA
768990,TMEM173
768991,ARL16
768992,ISG20L2
768993,TACR3
768996,TACR2
769000,NA
769001,GRIN3A
769005,AFMID
769006,COMMD1
769007,MEF2C
769009,KLK7
769013,SMPDL3B
769014,TLR2
769021,ECHDC1
769024,GPR17
769026,CPLX4
769028,PABPN1L
769031,MRPL12
769034,TMEM244
769037,COL13A1
769039,HES1
769048,SLC25A10
769051,FAM155B
769066,TP53INP2
769069,EDA
769071,RAD51B
769076,MATK
769077,PDGFRL
769085,LACTBL1
769087,ANGPTL4
769096,SYCE3
769097,ASMTL
769106,HRH4
769107,HTR1D
769109,ARR3
769112,CHPF
769118,GABARAPL1
769119,SNX22
769120,GCNT7
769122,B3GALT2
769132,SLCO4C1
769134,ARL8BL
769135,SS18L2
769139,NA
769140,BMF
769141,MICU1
769143,CPN1
769146,ATP5I
769163,FILIP1L
769167,CYSTM1
769169,ALYREF
769174,NA
769176,ACRL
769178,METTL21EP
769188,FAM161A
769191,ASIC4
769193,RGS14
769198,PLEKHO2
769199,SLC4A9
769200,LMTK2
769202,PIK3R6
769203,PYCR1
769206,AUP1
769222,ADAMTS8
769223,NA
769224,THEMIS
769230,PCSK1
769231,ARHGDIA
769237,ABI3BP
769240,EFCAB10
769242,TBC1D24L
769245,CLDN19
769254,CBLN3
769256,IL17REL
769261,UBAP1L
769262,TSNAXIP1
769263,CHST8
769268,KDF1
769274,UCN3
769277,ANAPC11
769278,CCR6
769280,TXNL4B
769286,SALL4
769288,STOX2
769290,OVCH1
769291,STK32C
769292,GMPPA
769298,BORA
769300,STX12
769312,NEMP1
769317,NA
769322,STARD4
769337,PRR16
769338,DUT
769339,CES1L2
769340,CLDN20
769343,AP3B2
769348,Dlx4
769352,DUS4L
769354,YLEC12
769355,MAFG
769357,AKAIN1
769358,RAB33A
769359,NA
769360,TMED7
769364,EXOC3L1
769372,CDKN2AIP
769373,TYSND1
769377,TMEM198
769379,GPR22
769380,SFT2D1
769385,CACNA1G
769389,DDEFL1
769390,MOCS3
769392,SMIM20
769400,KCTD4
769402,PKIB
769405,LEO1
769410,SPTB
769413,CNTLN
769415,ENS-1
769420,PRKAR2B
769421,HS3ST3B1L
769424,PPA1
769430,E2F4
769431,ANKS3
769451,ACD
769452,DEF8
769453,DELE
769454,MSS51
769457,USP48
769461,LRRC20
769466,NOL4L
769469,PDE4D
769472,PARP6
769473,CFAP70
769475,RAP1GAP1
769479,EIF4EBP2
769486,NA
769489,SMARCB1
769490,HS3ST3A1
769491,NA
769492,NDUFS8
769500,VSIR
769506,DGKH
769510,NA
769515,ARL15
769516,ROR2
769525,C1orf35
769528,GRAMD1B
769532,NAE1
769533,ERC2
769534,DNAAF10
769539,SH2D5
769542,GNMT
769546,ARL2
769547,PNO1
769549,NDUFAF2
769554,NA
769575,REC114
769577,SLC2A11L4
769579,HINT3
769580,MTTPL
769589,MEIG1
769592,ADAMTS10
769595,WTIP
769596,TMIE
769603,GNG10
769604,ZC2HC1A
769609,CHTF8
769612,SLC1A4
769632,UTP4
769634,CCDC78
769635,FDXR
769637,TMEM50A
769640,SH2D4B
769648,MLANA
769652,SLC2A13
769654,SNTB2
769655,TMEM184A
769660,NA
769661,ATF7
769665,CHAD
769673,ERNI
769675,ADAR
769676,PLAGL1
769677,FEN1
769679,IPO11
769684,GCOG8
769685,LRRC30
769687,RUNX3
769693,DMRT1
769700,MRPL17
769701,TUBGCP6
769706,GLRA4
769710,MFSD7
769715,XRRA1
769722,COA5
769725,ARF4
769726,NA
769729,NA
769735,COX5A
769737,NQO1
769742,SCG5
769743,NA
769745,AGBL3
769748,ZDHHC1
769754,GTF2H5
769755,NA
769757,MPP4
769763,MAPK12
769765,MPI
769776,TRIM45
769778,COMMD6
769780,ULK3
769782,KCTD19
769783,EIF3B
769785,AIPL1
769787,HSD17B12
769794,SF3B5
769797,RAP2A
769798,CPLX3
769803,RNF26
769808,TMEM8B
769812,KRABZFP
769813,SMCO3
769822,C4orf45
769825,MSMP
769830,FAM78B
769832,CCDC3
769834,TPBGL
769840,KY
769841,NA
769847,GSTT1L
769850,PFKL
769852,H3C33
769853,SCAMP2
769855,FAM105A
769857,CCDC153
769860,PDE4C
769866,NA
769868,ZNF512
769871,TADA1
769876,PDZD3
769879,BAAT
769880,AAMP
769884,NA
769889,APOLD1
769893,BRAT1
769894,MXRA7
769904,FAM26E
769909,TNFRSF11A
769912,PITPNM1
769918,GMEB1
769919,ABHD17A
769924,GNA12
769927,PYROXD2
769933,SLC27A6
769935,FOXP2
769937,GSG1
769943,TTC32
769944,MTCP1
769951,MS4A4A
769954,NDUFB4
769957,ISLR
769958,PNP
769960,RAB40C
769963,PAFAH2
769965,KLC2
769972,DCP2
769974,TMPRSS7
769979,TMEM80
769981,RPL37A
769986,APH1AL
769989,C1QTNF5
769996,MRPS16
769997,NAF1
769998,RGS5
770002,NUDCD3
770004,CA9
770009,FOXJ1
770011,MYL12B
770018,RPL27A
770021,REEP5
770022,H3C33
770023,CMC2
770026,NA
770030,GALR2
770034,EDEM2
770035,ATP8B2
770036,HOGA1
770043,CCBE1
770044,CEND1
770045,RPEL1
770048,COMMD4
770049,FUK
770053,NA
770055,CDHR5
770061,SRP19
770067,CYYR1
770068,NEIL1
770077,PMAIP1
770080,DNAJB8
770081,EPS8L2
770083,NECAP1
770087,TMA16
770088,SCFD2
770094,ACAA1
770095,EVC2
770097,GABRG3
770100,TRIM47
770103,TPM3
770104,NLGN3
770107,WDFY2
770108,STARD5
770109,CTSH
770111,FBXO45
770119,CYP2AB2
770125,SUMO2
770128,WDR53
770134,GNRH1
770135,UQCR11
770136,ZNF503
770140,CTIF
770153,MBD3
770154,APELA
770158,ELAVL2
770159,FBF1
770162,CIB1
770166,RNF168
770168,GAS1
770169,LRRN3
770171,PIGQ
770172,MRPL38
770173,KCNS1
770178,CABP1
770190,COX17
770191,NOL9
770192,MIER2
770193,CHST14
770196,NEK3
770198,SLC13A1
770199,PLA1A
770203,WDR86
770205,ABRACL
770215,DYL2
770217,CHAF1A
770222,SETD9
770224,CGGBP1
770225,SNUPN
770226,GNAZ
770233,SIDT2
770238,KLF9
770239,KCMF1
770240,GABARAPL2
770243,SRP9
770246,AP2M1
770247,MAB21L3
770249,RPL29
770250,SLC36A1
770257,CHST6
770258,DTYMK
770261,MRPS15
770263,SLC10A4
770265,MUL1L
770267,H2BC32
770269,ARPC1A
770275,TNFRSF13B
770277,NA
770278,EFCAB12
770279,SLC35F1
770283,GFOD1
770302,UCHL1
770307,HYPK
770309,LACAAT2L
770310,AJAP1
770318,DTWD1
770321,LYPLA1
770326,ANXA10
770327,MTHFD2L
770328,HPS6
770334,PSD3
770336,PRC1
770339,TPD52
770341,SHC2
770342,KLHL29
770344,AGXT
770345,HSPB7L
770350,ZNF384
770351,STX19
770355,RBM47
770363,BSG
770364,GOPC
770366,MAB21L4
770370,RAB3C
770371,SMIM5
770379,SMIM3
770384,HCN2
770386,PAQR3
770387,TXK
770392,NA
770395,FAM124A
770397,C1orf216
770399,PSTPIP2
770405,NA
770406,FXYD6
770407,TARS2
770415,WRB
770416,SAPCD2
770421,SYNPO
770422,BICDL1
770425,PAPD7
770427,FSTL3
770428,IL22RA2
770429,WDCPL
770430,NPM3
770432,SIGLEC15
770435,DUSP8
770436,STARD3
770438,DHRS12
770439,NCKIPSD
770440,VRK3
770441,RNF32
770442,SUSD4
770445,SLC14A2
770448,DESI1
770453,SRD5A1
770454,TMPRSS4
770460,C1orf146
770462,PAK4
770471,HOXC10
770472,MRPS12
770483,C9orf85
770487,RFT1
770488,PDGFRB
770492,NA
770495,SLC13A3
770496,MYCBP
770506,AGPAT1
770511,GABRA2
770513,VAMP4
770517,CDCA3
770519,DNAJC17
770521,FAM83A
770534,C15orf62
770540,CFAP73
770547,GIF
770548,NA
770553,SUMO3
770560,ZNF703
770561,ARCN1
770563,R3HDM4
770573,LRRC45
770581,SLC5A10
770582,APLNR2
770587,FMO4
770588,HRG
770592,MT3
770600,KCTD8
770601,B4GALNT4
770607,DNAJC28
770610,ABCA7
770613,GORAB
770619,LTC4S
770620,NPDC1
770621,FAM91A1
770622,RAB11FIP1
770624,GRXCR1
770629,RANBP3L
770633,PGGT1B
770634,FSBP
770635,COPS9
770637,SON
770638,COX11
770642,SMIM15
770644,CCDC112
770646,CREG2
770657,DTX1
770660,RIT2
770663,SMPD2
770664,RBM15B
770665,LTC4SL
770670,ZSWIM6
770671,MMEL1
770673,CHIR2A15
770677,TATDN1
770678,AGBL5
770683,HIP1
770690,PODXL2
770691,C8G
770701,KLHL25
770703,ALKBH5
770704,POLR2L
770705,NA
770708,WBSCR27
770709,CHCHD7
770710,GABRD
770712,PCGF6
770718,TRIM58
770724,NDUFS7
770729,SPINK2
770734,PRODH
770737,GAMT
770740,ARHGAP27
770747,FAM83F
770750,PHPT1
770752,PLPP5
770753,CALHM2
770755,SMDT1
770756,GRAP2
770757,DRD3
770761,MSLNL
770762,SEPTIN4
770764,MARCKSL1
770766,CCDC141
770767,LRRC52
770775,IRX5
770776,FAM84B
770777,PLAC8L1
770778,IFNL3A
770780,WBP2NL
770781,PHACTR3
770784,TTC12
770787,FHL1
770790,TMEM167A
770794,NA
770795,AMBP
770805,SQSTM1
770808,PES1
770813,MRPS18C
770816,OSBPL5
770817,DTD2
770818,PRAP1
770828,ECHS1
770839,NA
770841,DCDC2B
770844,VGLL1
770845,NELL1
770846,SFR1
770850,ANGPTL1
770857,NA
770863,GPC3
770869,MGARP
770870,NA
770874,RGS7BP
770883,NA
770884,ARFIP1
770885,VTI1A
770886,CHCHD5
770888,GAREM2
770890,NA
770891,ZNF648
770893,LAPTM4B
770898,GATSL3
770899,PPP1RL
770904,ALOX5AP
770905,PTPN7
770907,KCNMB2
770910,GTF2A2
770911,DGKE
770916,MGST2
770922,DCK2
770926,NA
770933,TOMM22
770937,UQCR10
770939,C11orf52
770940,NA
770943,SCTR
770947,FAM167A
770953,DDO
770954,KCNK2
770955,ELOVL3
770956,TMEM37
770958,SSBP2
770959,LHFPL4
770960,CABP7
770961,UBE2G1
770970,COQ10A
770979,MRPL20
770982,LPCAT2
770984,ZNF618
770993,TMSB4Y
770994,HEXDCL
770996,NA
771001,OGG1
771003,CAMKK1
771005,XKRX
771008,EN1
771009,CLCA2
771014,GNG13
771015,CRTC1
771016,GPR52
771021,NA
771022,SVIP
771031,RPUSD1
771032,C8orf4
771038,SNX32
771055,ECRG4
771057,RASAL1
771058,BMP8A
771059,GTSF1
771061,SCARA5
771066,NA
771069,NADB-LER2
771073,C7orf62
771074,TTPA
771075,TRIQK
771077,AK9
771078,ARL9
771080,FAM163A
771082,NA
771085,NA
771088,YDJC
771089,RPESL
771090,STAMBP
771092,WNT9B
771098,GCDH
771099,C12orf57
771101,HEYL
771102,CLPS
771113,TESC
771115,MEIOC
771117,SCARA3
771119,PRR33
771123,TMEM167B
771124,PHB2
771128,DBF4B
771131,KCNIP3
771133,FUT9
771136,NA
771137,SLC26A8
771142,PIK3R2
771144,TGM6
771145,MAPK13
771148,IFITM10
771154,UTS2RL
771155,ZAR1L
771158,PARP3
771165,ARRDC2
771172,SH2B1
771173,TLR1B
771179,PLEKHN1
771180,TRIM35
771186,TEX12
771190,SSNA1
771191,ACBD4
771199,GPR34
771207,PDXP
771214,HOXD9
771215,LPAR3
771218,MYNN
771220,PCP4
771221,RNF182
771226,YEATS4
771227,GTF2E2
771230,ERN2
771243,PECAM1
771246,HOXD10
771251,UBFD1
771253,TMEM38A
771257,DCTN6
771259,LHX5
771262,FBXO16
771265,CBLN1
771269,HHAT
771271,KCNE4
771273,MRPS36
771278,MED26
771284,MKX
771294,CDK7
771295,SNRNP27
771297,SCN4A
771299,EXD1
771307,FAM129B
771308,NA
771315,CRCBL
771327,TIA1
771328,TBX1
771330,LSM14B
771333,SAMD7
771337,SOX7
771342,FAM124B
771344,SNRPGP15
771345,EML4
771348,PDX1
771356,EIF3D
771362,NA
771364,CBY1
771365,IMMP1L
771367,METTL5
771369,FAM8A1
771373,DRGX
771374,PNLIPRP3
771375,EVX2
771376,TSSK3
771383,RAB21
771386,FAM63B
771388,NA
771389,TMEM132E
771393,NMNAT2
771397,NKX2-8
771400,DIP2A
771410,IGFN1
771417,CENPS
771419,ANKRD22
771421,PEX14
771422,NA
771427,PRICKLE2
771428,NIPAL2
771433,ARSG
771445,CDK5RAP2
771446,TCFL5
771447,SRM
771448,KCNK18
771456,NA
771457,MIGA1
771459,ARSB
771460,CTNNBIP1
771461,BPIFCB
771467,LRRC56
771469,ZBBX
771476,LMOD1
771478,ATP5D
771481,BBS7
771487,WDR62
771493,BTBD11
771495,TMEM82
771502,LRRTM1
771503,CERS6
771509,CDC42EP4
771510,NDUFS5
771511,FAM19A4
771514,HAUS3
771519,LXN
771523,OSR2
771525,TFAP2D
771528,RPL38
771533,SLC39A11
771537,MEIKIN
771538,C1QTNF9B
771539,DPM2
771545,NA
771549,INPP5K
771550,EPHA2
771552,NA
771554,DCAF7
771555,SCN1A
771556,TRAPPC10
771557,ENG
771559,SCARF1
771560,NA
771567,CCNI2
771569,NA
771574,PLA2G4EL2
771582,GNG4
771586,TMEM154
771592,RASL10B
771598,NPBWR2
771599,LRRN1
771601,KIF19
771604,SFXN4
771609,CNGA2
771615,MRPL57
771616,ZNF512B
771624,C12orf75
771632,PIGV
771635,SRR
771638,NA
771648,SSTR1
771649,LYPD6
771652,COA6
771655,PLA2G5
771662,GOLT1A
771663,TAS2R7
771670,UBXN10
771674,PROK2
771676,HOXB13
771678,GUCY1A2
771679,CCLI8
771681,VWA5B1
771690,UNC119
771693,TNIP3
771694,BEST4
771698,TMEM81
771702,SPAG5
771706,CFAP97D1
771715,CD2AP
771718,CLRN1
771724,STK35
771726,RCHY1
771731,FAM188B2
771734,TPPNR1L
771735,FHAD1
771736,CDK18
771737,GLOD5
771738,ATOH8
771739,FMNL2
771742,DEXI
771745,FAM19A2
771751,SLC45A3
771758,CLEC19A
771760,PPM1H
771761,THL
771763,ANGPT4
771768,SUCNR1
771771,TBC1D13
771773,AVPR1A
771776,REEP1
771778,PSTK
771780,SMPX
771781,TBC1D20
771782,RAB7B
771783,GSR
771790,NRSN2
771791,CTSE
771794,DENR
771795,PRPF38A
771797,RFLNA
771801,IL5RA
771805,RRH
771806,TM4SF4
771808,PIPOX
771811,NA
771826,ERMN
771832,PGF
771833,ERICH6
771837,GTF2H3
771843,TTLL9
771849,CDA
771852,PDRG1
771854,FBXO47
771857,CDC23
771861,XKR7
771862,PLXDC1
771867,QRFP
771869,FBXL20
771871,NA
771872,CLDN12
771873,COL9A1
771874,TMBIM4
771876,NA
771878,GJA10
771883,BHLHA9
771888,MMR1L4
771890,INTS3
771891,REEP2
771897,ABR
771898,WIPF2
771901,UCK1
771902,C20orf112
771904,PFN2
771906,IGSF6
771911,NA
771913,TMEM51
771920,ADH1C
771922,IFT43
771927,KDELR2
771930,HSD11B1A
771938,ESRRB
771939,UQCRHL
771940,CP
771943,C1orf74
771945,TRPV3
771947,COX7B
771952,P2RX7
771953,MRPL33
771955,HOXC13
771958,SPATA22
771961,MKNK1
771963,PCIF1
771966,C1QL3
771973,HTR1E
771974,CYP4B7
771977,KRT10
771980,FAM78A
771985,PTPRR
771987,SYTL1
771988,TVP23A
771994,NA
771995,NA
771996,CIPC
771999,GNG11
772003,FAM180A
772006,FOXE3
772017,NA
772019,GLRA2
772022,KCNK16
772026,RPH3AL
772027,RSBN1
772029,NOXRED1
772032,PTPN22
772036,ANGPTL5
772037,SLC25A40
772040,KIAA0513
772041,BRAP
772054,SLIRP
772057,C12orf73
772061,KCNC2
772063,STEAP4
772069,SPACA9
772070,DLX6
772071,PICALML
772074,ATG4A
772081,SYCP1
772082,PLA2G12A
772088,BCL2L15
772090,DHX40
772096,NA
772097,CD226
772098,TPBG
772101,CSRNP3
772106,C9orf116
772107,ZNF76
772114,AGPAT2
772119,PSMC3IP
772125,AMPD1
772127,PLEKHH3
772135,NDUFA4
772136,SDCCAG3
772145,C4orf17
772147,AKAP14
772150,NDUFA1
772152,DNLZ
772154,OTOGL
772158,NA
772163,PTPRQ
772164,PANX1
772177,HEPACAM2
772178,EMCN
772187,C14orf2
772190,RD3L
772196,PGRMC1
772197,DCP1B
772201,ASPG
772206,SMCO4
772208,TXNDC12
772210,KCNK13
772213,PHF19
772215,FAM134C
772218,SLC51AL
772219,MRM1
772223,CECR6
772225,SLC25A5
772226,ORC1
772237,SHFM1
772239,GNG12
772251,COA3
772254,TMEM196
772256,MORN5
772259,LHX6
772260,COX7A2
772263,SCARF2
772264,SRSF1
772279,SLC24A4
772284,NDC1
772289,CRYZ
772291,SRD5A2
772294,LDLRAD1
772297,MTO1
772299,UBR7
772302,HDGFRP2
772313,MRPL37
772315,RS1
772317,PRIMA1
772325,NR6A1
772327,ANKRD42
772331,BEND2
772339,SPIA3
772354,PPP6C
772356,CADM3
772357,RABEPK
772367,DGKB
772371,PDCL
772372,BDKRB1
772374,AGMO
772381,NA
772383,FGGY
772385,GPR21
772393,ANXA4
775974,COX8A
775978,TM2D1
775985,BEND6
776013,PELI2
776014,NA
776018,NA
776024,LHX4
776031,ANGPTL2
776034,SP8
776036,CHMP2A
776037,EVI2A
776038,SGIP1
776040,CGRRF1
776054,RPS29
776067,NA
776071,NEK10
776094,THAP8
776097,FBXO39
776112,ETFRF1
776120,TPO
776127,ADSS1
776138,JAG2
776143,HOXA10
776144,PPP1R36
776146,NA
776149,BIK
776173,ACAP1
776178,COLQ
776186,TMEM158
776208,CHIR-AB-600
776219,CCDC175
776223,SMPDL3A
776232,NA
776258,SLC35F4
776262,ST8SIA3L
776269,TBPL2
776271,CTGFL
776273,NA
776274,CASP14
