NAME	ENTREZ_ID
ATP11A	418749
PNPLA3	418233
PTPRR	771985
POC1B	417889
SAMM50	418234
FRS2	417845
PAWR	417870
ATP2B1	374244
AKR1D1	418107
TUBGCP3	418750
EPYC	417890
PARVB	418235
KCNJ15	427984
CGTL	418109
MYO16	418751
KDM7A	418110
KERA	373995
IRS2	NA
PARVG	418236
SLC37A3	418112
ERG	374146
LUM	417891
PPP1R12A	396020
RAB19	418113
KIAA1644	100857276
DCN	417892
MKRN4P	395500
ETS2	396250
EDAR	428015
RPS16	417871
BTG1	396295
PRR5	418237
OTOGL	772154
PSMG1	418520
ARHGAP8	418239
PLEKHG7	417895
SH3RF3	418731
DENND2A	418115
SEPTIN14	418732
SOWAHC	NA
NAP1L1	417864
HMGN1	395999
ADCK2	418116
CHAMP1	418733
BBS10	NA
WRB	770415
NDUFB2	418118
AKR1B1	418169
BPGM	418172
NPAS2	395433
EEA1	417896
OSBPL8	417866
LCA5L	418522
SH3BGR	418523
CALD1	373965
BRAF	396239
RPL31	418710
ZDHHC17	417867
TBC1D8	428012
CNOT11	418711
B3GALT5	124417520
NUDT4	417897
AKR1B10	395338
IGSF5	418524
RNF149	418712
MRPS33	418119
CSRP2	396128
CREG2	770646
TMEM178B	418120
RFX8	418713
LMO3	418179
E2F7	417868
PCP4	771220
UBE2N	417898
SNAPC3	768769
AGK	418121
RERGL	418180
DENND11	427917
H2AC32	427881
MAP4K4	418714
DSCAM	418525
WEE2	427918
PIK3C2G	418181
IL1R2	418715
SSBP1	418122
PLCZ1	418182
NAV3	417869
BACE2	418526
CREB3L2	418123
IL1R1	396481
IL1RL2	418716
NELL2	417799
PLEKHA5	418183
DGKI	418124
FAM3B	418527
PRLL	417800
DBX2	NA
ANO6	417802
AEBP2	418184
IL1RL1	374136
PYROXD1	418191
MX1	395313
PTN	418125
TMPRSS2	418528
IL18R1	418717
IL18RAP	101750396
C21orf140	101748326
RECQL	378910
ARID2	417804
SLC9A4	418718
WNT5B	418154
ADIPOR2	418155
UPF3A	418734
CACNA2D4	NA
SCAF11	417805
SPX	107053973
SLC38A1	417806
SLC38A2	417807
CHRM2	418126
CDC16	418735
IRAG2	418205
PDXP	771207
SH3BP1	430939
SLC38A4	417809
GOLT1B	418192
GGA1	100857525
CHUNK-1	395640
AMIGO2	417810
SOX5	418195
COL4A1	395530
RPAP3	417811
LGALS2	425107
ATP23	417812
DNAI7	418206
CDC42EP1	418040
LRTM2	101749866
CARD10	418041
LRIG3	417813
DCP1B	772197
ETFRF1	776112
RASA3	418736
SNORA53	112531638
U12	112531612
SLC16A7	417815
gga-mir-1683	100315781
gga-mir-135a-2	777923
gga-mir-6581	102466686
gga-mir-1691	100315885
gga-mir-12209	114483773
LRRC10	427865
gga-mir-33-1	777924
PHLDA1	107052797
KRAS	418207
TMPO	417923
CACNA1C	395891
ELFN2	427906
ANKS1B	417927
GBE	417972
COL4A2	418752
RASSF8	418210
BHLHE41	101750689
RAB20	418753
SSPN	418211
NAXD	418755
H2BC35	417957
CARS2	418757
MFNG	418042
ING1	418759
GAS6	418737
H2BC37	130685188
TMEM255B	418738
H2BC32	417956
RAC2	418044
ATP4B	386581
AGBL3	769745
TMCO3	395675
ITPR2	418212
ADPRHL1	121109116
ADPRHL1	418741
CYTH4	418043
ETNK1	418196
DCUN1D2	418740
SSTR3	427907
GRTP1	418742
C2CD5	418197
C1QTNF6	427908
LAMP1	396220
CUL4A	418744
U6	NA
PCID2	418745
gga-mir-7452	102466273
gga-mir-222a	777931
ST8SIA1	395860
gga-mir-155	777930
gga-mir-221	777932
gga-mir-1738	100315812
KCTD17	418047
PWP2	107055627
INTS13	418213
BRWD1	418521
PROZ	418746
IL2RB	100859707
FGFR1OP2	418214
F10	395876
TMPRSS6	418046
F7	395086
MPST	418048
TST	418049
TEX33	418050
C3AR1L	418198
CSF2RB	101750812
TM7SF3	418215
NCF4	418052
MED21	418216
U1	112531641
MIRLET7I	NA
CECR6	772223
PVALB	396459
MCF2L	418748
CAPZA3	427929
IFT27	418053
FBXL14	427926
CACNG2	427909
EIF3D	771356
FOXRED2	418054
TXN2	426978
ABHD13	418763
LIG4	418764
NALF1	NA
ARGLU1	418765
MYH9	396469
EFNB2	395625
RBFOX2	418055
MB	418056
RASD2	418057
UXS1	418728
MCM5	418058
gga-mir-7451	102465727
HMOX1	396287
SLCO1C1	418186
ST6GAL2	403122
SLC5A7	414870
SULT1C3	395300
TOM1	396049
GCC2	428014
HMGXB4	418059
AKR1E2	418171
ISX	418060
BCAT1	418193
LARGE1	418062
LIMS1	414880
SYN3	100857420
TIMP3	396483
FBXO7	418063
BPIFCB	771461
UBE3A	418686
CNGA3	396144
RTCB	418064
VWA3B	418688
ASCL4	427912
PRDM4	418065
TMEM131	418689
PWP1	418066
BTBD11	771493
INPP4A	418690
COA5	769722
UNC50	418691
MGAT4A	418692
CRACDL	100858050
TSGA10	418696
LIPT1	418697
MRPL30	418699
MITD1	418698
LYGL	418700
LYG2	395708
TXNDC9	418702
EIF5B	395514
REV1	418703
SNORD83A	NA
gga-mir-1593	100315731
gga-mir-12211	114483374
gga-mir-1742	100315814
gga-mir-7450	102465726
gga-mir-7450	NA
AFF3	418705
gga-mir-6700	102466713
gga-mir-490	777907
gga-mir-12210	114482961
LONRF2	418706
CHST10	395206
BICD1	427919
SLC6A12	418147
NMS	101750419
SUN2	418021
CRCBL	771315
PDCL3	418709
ATP10A	418685
SOX1	374240
SNORD89	112531640
gga-mir-6543	102465422
gga-mir-1552	100315905
gga-mir-1736	100315811
gga-mir-6559	102465323
gga-mir-1700	100315791
gga-mir-1632	100315752
gga-mir-1656	100315881
TFDP3	418739
CD86	427944
SLC2A14	396517
MANSC1	426428
NANOG	100272166
TRPV6	418307
FGF23	428104
MLF2	418284
LRP6	419097
LPAR5	418279
ACRBP	418280
PTHLH	396281
FOXJ3	418259
BORCS5	426116
DUSP16	431336
TBX15	418313
ING4	418281
ZNF384	770350
PIANP	418282
COPS7A	418283
KEL	418306
CASR	418266
DNAH5	420921
SBK2	420929
CCT5	420930
FAM173B	428500
MYO10	101749223
CDH9	428487
FAM134B	100859798
ZNF622	373921
MARCH11	420914
UBE2QL1	420939
MED10	420940
C7orf57	420941
UPP1	420942
ABCA13	420943
VWC2	420944
ZPBP1	404537
C7orf72	100857655
PAPD7	770425
SRD5A1	770453
NSUN2	420938
GRB10	420948
COBL	420949
IKZF1	395974
FIGNL1	420946
DDC	420947
FBXL7	428492
ANKH	420917
FAM105B	427097
FAM105A	769855
TRIO	420919
CDH10	408049
CDH12	420912
DAP	420923
ANKRD33B	420924
SNRNP48	420925
ROPN1L	420926
MARCH6	420927
CMBL	420928
SEMA5A	420931
MTRR	428502
FASTKD3	420932
C5orf49	100857376
ADCY2	420935
CDH18	428490
BASP1	373905
U6	112531982
SNORD123	112531996
gga-mir-6545	102466678
gga-mir-757	777919
gga-mir-1766	100315930
gga-mir-1613	100315876
FAM69C	421014
C18orf63	421015
CIDEA	768659
TSHZ1	428513
ZADH2	421010
CYB5A	414798
TIMM21	421016
RTTN	421023
CD226	772097
DOK6	421025
TMEM200C	421054
SEH1L	100859886
SPIRE1	421033
PTPN2	396409
PSMG2	421040
PRELID3A	421035
CEP76	421039
AFG3L2	421036
TUBB6	421037
TMX3	421027
CEP192	421043
CDH7	374007
SOCS6	421020
ZNF407	421011
CNDP1	421012
CNDP2	421013
CCDC102B	100859046
NETO1	421018
CBLN2	421019
DLGAP1	100859693
LPIN2	421059
TGIF1	396339
MYL12A	396284
EMILIN2	421058
HOXA13	373934
C7orf31	420625
MYOM1	395805
NPVF	378785
HIBADH	420632
SMCHD1	421057
WIPF3	420634
IMPA2	421032
SCRN1	420635
FKBP14	420636
MPPE1	421031
GNAL	474379
KLHL7	420612
NUP42	420614
NUP42L4	NA
GPNMB	428431
MC2R	428516
CCDC126	420619
MC5R	421047
RNMT	421046
FAM221A	420620
FAM210A	421045
CDCA7L	420608
HMGCLL1	421886
LDLRAD4	421044
GFRAL	421887
HCRTR2	428644
TAX1BP1	395490
NDC80	395134
JAZF1	420633
MALSU1	420616
DSEL	421028
BMP5	396053
IGF2BP3	420617
TRA2A	420618
CDH19	421029
PHF3	428641
PTP4A1	421877
LGSN	428642
RBMS3	420661
METTL4	421056
CD109	421862
PLCL2	420645
SLC17A5	421863
TBC1D5	420646
EEF1A1	373963
NR1D2	396125
MTO1	772297
CGAS	421864
DDX43	428637
EPB41L3	421055
THRB	396431
CHN2	NA
ZBTB14	396070
EVX1	428434
AKAIN1	769357
DLGAP2	421903
B3GAT2	NA
ZNF385D	420651
UBE2E2	NA
SMAP1	100858913
PIEZO2	421052
UBE2E1	420653
SDHAF4	421870
NAPG	421051
NKIRAS1	420654
FAM135A	421871
RPL15	428442
CREB5	428435
TRIL	428436
COL9A1	771873
MOG	421050
SATB1	420647
KCNH8	420648
VAPA	768928
EFHB	428439
APCDD1	426765
COL19A1	421873
RAB5A	420649
PP2D1	428440
LMBRD1	421874
KAT2B	428441
SGO1	420650
HOXA1	374051
HOXA2	396055
HOXA3	395231
PPP4R1	425903
HOXA4	395307
HOXA5	100858404
ADGRB3	421875
HOXA6	420630
RALBP1	429466
HOXA7	395290
TWSG1	374024
HOXA9	396096
HOXA10	776143
ANKRD12	425900
HOXA11	395327
NDUFV2	426488
MYOM2	396034
HNRNPA2B1	420627
CBX3	395355
MTCL1	426050
KBTBD11	428648
SNX10	420628
RAB12	421048
ARHGEF10	421900
SKAP2	420629
FAM83B	428645
RAPGEF5	100857462
PTPRM	421049
IL6	395337
TINAG	421888
LAMA1	374016
PLEKHA8	420637
MLIP	421889
TOMM7	420610
LRRC1	421891
COLQ	776178
ARHGAP28	421053
ERNI	769673
KLHL31	421893
LRRC30	769685
GCLC	421894
FAM126A	420611
GSTA4	395612
HACL1	420638
BTD	420639
ANKRD28	420640
ELOVL5	428646
GALNT15	420642
GCM1	404300
FBXO9	421895
ICK	421896
GSTA2	414895
DPH3P1	420643
OXNAD1	420644
TMEM14A	421897
AGPAT5	421898
RFTN1	395109
MCPH1	100125976
TGFBR2	396399
ANGPT2	395610
RNASEH1	395848
DAZL	374054
TPO	776120
U1	112531991
gga-mir-1803	100315849
gga-mir-6701	102465413
GADL1	100857134
gga-mir-1681	100315975
gga-mir-3524b	102466182
gga-mir-6584	102465340
SNTG2	421913
STT3B	428444
KHDRBS2	428643
OSBPL10	420663
PRIM2	421878
RAB23	421879
FAM49A	421949
BAG2	421880
GPD1L	420664
RAD51AP2	101752063
FBXO15	421017
ZNF451	421881
BEND6	775985
MYL12B	770011
CMTM8	420665
RAB31	430750
CMTM6	420667
VSNL1	396189
STK31	420621
SMC6	421950
DST	421884
NPY	396464
GEN1	421951
CMPK2	421921
MPP6	420622
COL21A1	421885
MYT1L	NA
DFNA5	420623
CLN8	421902
CSMD1	421899
OSBPL3	428432
KCNQ5	421866
CYCS	420624
TSSC1	421916
SH3BGRL2	421851
TRAPPC12	421917
CYB5R4	421837
BCKDHB	395375
GRHL1	428651
TTK	421849
RARB	396266
KLF11	421934
RIMS1	421867
TOP2B	395966
ELOVL4	421850
RRM2	421936
ASRGL1	421868
NGLY1	420655
OXSM	420656
OGFRL1	421869
HPCAL1	396161
OSR1	100316920
LINC00954	421956
TTC32	769943
LRRC3B	420657
SNAP91	428635
WDR35	421958
NEK10	776071
MATN3	395954
GPR63	100857561
SLC4A7	420658
ATP6V1C2	421939
NMT2	420529
TRPA1	420180
EOMES	428443
RPP38	420530
PDIA6	421940
JPH1	420190
CMC1	420659
AZI2	420660
FHL5	421803
CHD7	421140
PRR15	101750534
FABP9	420198
KCNF1	428652
UFL1	421804
FABP4	374165
C2orf50	100859666
ACBD7	420531
PQLC3	421941
OLAH	420532
CA8	421139
MSC	420179
TMEM196	772254
KCNB2	431181
ROCK2	374182
E2F6	421943
PDK4	420570
gga-mir-7465	102465735
FUT9	771133
gga-mir-6634	102465370
gga-mir-30c-2	777809
NDUFA4	772135
gga-mir-12263	114483429
gga-mir-6605	102465352
gga-mir-12264	114483430
GREB1	421944
MIR30A	NA
RAB2A	396153
TBX18	395104
GSTA3	100859645
GSTA3	414896
FAM171A1	420528
TERF1	378896
SHFM1	772237
NXPH1	420582
SBSPON	420181
LPIN1	421945
MRPL53	420196
TRIB2	378919
CEP162	421835
PPP1R9A	420568
FABP5	420197
MRAP2	421836
ADHFE1	426446
C2H8ORF46	426416
PON1	395830
MYBL1	396158
SDCBP	421136
FAM84A	421946
VCPIP1	428359
TMEM106B	420586
ASB4	420569
SERAF	395159
VWDE	420587
DLX6	772070
NBAS	421947
DLX5	373969
PRSS35	421839
ME1	374189
gga-mir-1622	100315747
NSMAF	421137
gga-mir-196-2	777944
gga-mir-148a	777943
gga-mir-1732-1	100315809
RWDD2A	421840
CMTM7	420666
CYP7B1	420164
PGM3	421841
SCIN	420588
TOX	421138
DDX1	395249
ABCB5	420606
GGH	421144
TTPA	771074
SP8	776034
DOPEY2	421842
TWISTNB	420603
TFPI2	420561
YTHDF3	421145
GNG11	771999
UBE3D	421843
ID2	395852
ARMC1	429406
TPBG	772098
MTFR1	395222
KIDINS220	421924
IBTK	421844
BET1	420563
MBOAT2	421925
FAM46A	421845
EYA1	395718
MAP3K7	421808
ITGA8	396225
HEPACAM2	772177
ASAP2	768599
VPS50	420560
ITGB1BP1	421928
CALCR	428425
PEX2	420192
CPSF3	421929
BACH2	121106461
IAH1	421930
IL7	420193
CASP8AP2	421810
COL1A2	396243
MDN1	421811
LYRM2	421812
STMN2	396095
HEY1	428365
TAC1	420573
ZFAND1	420200
ADAM17	421931
ANKRD6	421813
CASD1	420565
YWHAQ	421932
ASNS	420574
UBE2J1	395528
PXDN	421914
PKIA	396333
GABRR2	421815
C1GALT1	420575
CHMP4C	420201
SNX16	420202
PM20D2	421816
PNRC1	421817
KCNS3	428653
ZC2HC1A	769604
BORCS6	101749651
IMPAD1	421132
ZPAX	421952
ADI1	421918
FAM110B	421134
RPS7	421919
COLEC11	428649
RNGTT	421819
SGCE	420567
DYNC1I1	420571
UBXN2B	421135
CYP7A1	414834
NOL10	421938
GDAP1	420191
CNR1	428633
SOX11	396104
PI15	374241
RPL7	420182
RDH10	420183
RSAD2	428650
SNX13	420598
CRISPLD1	395369
RNF144A	421922
ODC	421937
HNF4G	428364
SPACA1	421820
MYCN	421948
RDH14	421953
SLC25A13	428427
AKIRIN2	421821
NT5C1B	421954
ERICH1	421904
MACC1	420604
TDRP	421905
ORC3	421822
FBXO25	421906
RARS2	421823
STAU2	420184
ZFHX4	395904
SLCO5A1	420174
FAM110C	NA
SLC35A1	395184
PRDM14	100858709
HDAC9	420599
CFAP206	421824
C6orf163	421826
NCOA2	420176
LCA5	421852
SMIM8	421827
ITGB8	395470
TRAM1L1	378918
LACTB2	420178
TWIST1	395491
HMGN2P46	421853
PHIP	421854
SH3YL1	421908
SP4	420607
ZNF292	421828
IRAK1BP1	421857
ACP1	421909
FAM150B	421910
CGA	421829
UBE2W	420185
TMEM18	421911
MEI4	101748468
XKR9	428363
MSGN1	395419
PHF14	420583
TCEB1	420187
TMEM70	420188
HTR1B	421858
LY96	420189
CLUL1	768430
YES1	396238
CLVS1	421141
TYMS	421060
OPRK1	428533
THSD7A	420585
COL28A1	420576
MIOS	420577
HTR1E	771973
COLEC12	421061
RPA3	420578
IMPG1	374088
ASPH	421142
UMAD1	107052569
SNTG1	421113
PENK	421131
MYO6	395487
CHCHD7	770709
GLCCI1	420580
ICA1	420581
SDR16C5	421130
SDR16C6	428538
NKAIN3	107049082
ARL4A	420589
ADCYAP1	408251
SENP6	421859
PLAG1	429484
RNF138	421096
PDE7A	425199
DNAJC5B	428358
FILIP1	421860
TMEM30A	421861
ETV1	395748
MEP1B	421097
ALKAL1	NA
SGK3	420167
COX7A2	772260
RPS20	430990
RB1CC1	421116
NCOA7	421717
NPBWR1	421117
DGKB	772367
COL12A1	395875
ARID1B	421650
PCMTD1	421114
PERPB	421682
AGMO	772374
ECHDC1	769021
TRIM55	420166
NDUFAF4	421802
MANEA	421807
EPHA7	395967
MCMDC2	428360
RIPPLY2	421838
ST18	421115
CRH	404297
PRDM13	107053098
CROT	420533
RBBP8	421071
TCF24	429524
PPP1R42	420168
COPS5	426579
ST8SIA6	414335
CSPP1	420169
ARFGEF1	420170
BMI1	493647
CABLES1	768914
ABCB1	395712
CPA6	420171
SYNCRIP	421831
RNF146	425313
RSPO3	421715
REPS1	421678
SNX14	421832
CCDC28A	421679
SPAG6	420505
gga-mir-12265	114482209
NT5E	421833
RUNDC3B	420535
gga-mir-1329	100315694
PTF1A	107052623
TAF1B	421933
ARMC3	420503
NHSL1	421680
SLC25A40	772037
DBF4	420536
CCNC	421791
SMIM28	112532114
PREX2	420172
ADAM22	420537
TMEM241	421073
ARFGEF3	421681
C8orf34	768864
MEOX2	374137
USP45	421793
CCN2	374135
RPS12	421698
DSC1	428527
PIP4K2A	420504
ADARB2	420461
VIM	420519
SLC18B1	421699
DSG4	428528
SULF1	426312
VNN2	421702
ISPD	420591
PNISR	421796
DSG2	428529
TPD52	770339
TTR	112531842
TAAR1	768536
TAAR5	NA
TRDMT1	420520
COQ3	421797
STX7	426930
LRRC72	420592
B4GALT6	421092
ZNF438	420474
SOSTDC1	378800
FAXC	428630
OPN5L1	421093
MOXD1	395333
ANKMY2	420593
TRAPPC8	421095
FBXL4	421798
TSPAN13	420595
GJD4	420465
ATP6V1H	426199
SYNJ2	421656
MMS22L	421799
AGR2	420596
ZBTB10	428366
PNLDC1	428595
AGR3	420597
GJA10	771878
CCNY	428412
POU3F2	107053103
RGS20	395646
SERAC1	421657
MRPL18	421585
CREM	378903
TCEA1	421119
AHR1A	373907
TCP1	421586
GTF2H5	769754
ACAT2	421587
SRI	420538
LYPLA1	770321
TULP4	421658
ZNF704	420194
STEAP4	772063
WTAP	421588
MRPL15	421121
SOX17	428534
ZNF804B	420539
CUL2	420467
STEAP1	420540
sox17	121109895
PAG1	420195
CUBN	420523
ERMARD	421553
RP1	421123
RSU1	420524
STEAP2	420541
XKR4	100858171
FAM188A	420526
RRS1	107052739
TCTE3	421555
CFAP69	420542
TGS1	421126
FAM237B	107052576
PHF10	100857350
HBS1L	421694
GTPBP10	420544
C6orf120	421557
RAB18	420483
OTUD1	420502
WDR27	100857387
LAMA2	421709
C1QL3	771966
CLDN12	771872
LYN	421127
PTER	420525
THBS2	414837
CDK14	420546
KIF20AL	430761
RIOK3	421074
FZD1	374062
PTPRK	421711
C18orf8	421075
THEMIS	769224
C6orf58	421712
AKAP9	395695
UNC93A	107049030
UNC93A	421566
SOGA3	421713
ZEB1	396029
NPC1	421076
KIAA0408	101750381
TCP10	421567
CYP51A1	420548
KRIT1	420549
ANKIB1	420550
HEY2	421718
GATAD1	420551
ANKRD29	428523
FRMD1	421562
gga-mir-1451	100315867
gga-mir-12262	114482198
gga-mir-6670	102465392
gga-mir-1677	100315778
gga-mir-1686	100315976
RRAGD	107053109
KIF25	421563
HDDC2	421719
ACCSL	420553
SVIL	420475
GABRR1	428632
AFDN	421564
PEX1	420554
TPD52L1	374049
KIAA1462	420476
LAMA3	428524
RBM48	420555
MTPAP	420478
RNF217	426209
FNDC1	421589
EFCAB1	420556
MAP3K8	420479
FAM133B	420557
GPR158	100859400
CDK6	420558
NKAIN2	421720
SAMD9L	420559
STX11	428597
FERD3L	428429
THOC1	421062
USP14	421063
THNSL1	100859434
UTRN	421610
ROCK1	373970
ENKUR	420498
TRDN	421721
GREB1L	421064
ENPP1	426929
ESCO1	421067
ENPP3	426928
ABHD3	421068
PRTFDC1	420499
MIB1	421069
MED23	426927
GATA6	396390
gga-mir-124c	102465315
gga-mir-7456	102465729
gga-mir-1557	100315711
CCDC170	421639
AKAP7	426926
TTC39C	421077
IMPA1	420199
ARHGAP21	420500
OSBPL1A	421079
BAMBI	428413
WAC	428414
IMPACT	421080
ESR1	396099
HRH4	769106
EPB41L2	421703
gga-mir-6601	102466691
MIR489	NA
gga-mir-1650	100315969
gga-mir-1685	100315884
ABCB1LA	420534
MYCT1	421641
ZNF521	421083
VIP	396323
FBXO5	421642
KIAA1217	420501
RAB10L	421099
TMEM200A	427076
MTRF1L	421643
KLHL14	421100
BZW2	420594
OPRM1	421644
SAMD3	100857189
PTTG1IP2	420545
L3MBTL3	421705
IPCEF1	421645
TMEM244	769034
MPP7	420481
CNKSR3	421646
IFNGR1	421685
IL22RA2	770428
ARMC4	420482
PTCHD3	101750175
SCAF8	421647
TIAM2	421648
ASXL3	421102
YME1L1	428418
IL20RA	421686
SLC35D3	428614
NOL4L	769466
TFB1M	428608
MASTL	420487
CLDN20	769340
PEX7	421687
MAP3K5	421688
NOX3	428609
FBXO30	421612
ACBD5	420488
DTNA	421104
ABI1	NA
SHPRH	421613
MAP7	421689
GRM1	421614
RAB32	421616
MAPRE2	421105
PDSS1	420490
ADGB	421618
SELENOOL	420491
SELENOI2	100857837
BCLAF1	100858086
CEBPD	107052707
APBB1IP	420492
STXBP5	421620
MTFR2	421691
GAD2	395395
PRKDC	395376
MCM4	426764
PDE7B	421692
UBE2V2	421109
SASH1	421621
MYO3A	420494
UST	768809
ZC3H12D	421623
AHI1	421693
PPIL4	421625
PFKP	428411
TMEM181	421659
GINM1	395778
PITRM1	420462
SNAI2	432368
KLF6	420463
C8orf22	425711
MKX	771284
KATNA1	421626
DYNLT1	421660
LATS1	421627
SS18	421085
LARP4B	420457
SYTL3	100858462
NUP43	421628
GTPBP4	420458
IDI2	420459
TAF4B	421086
PCMT1	428607
KCTD1	421087
AQP4	421088
LRP11	421629
EZR	395701
WDR37	420460
PPP1R14C	421630
IYD	421631
TAGAP	421662
RSPH3	421663
PLEKHG1	421632
CHST9	421089
PLAGL1	769676
PARD3	420468
ZC2HC1B	421665
MTHFD1L	421633
PHACTR2	421667
CDH2	414745
NRP1	395560
ITGB1	374058
MOS	428537
FUCA2	421668
EPC1	420471
PEX3	421669
KIF5B	420472
AKAP12	421634
ADAT2	421670
ZBTB2	421635
AIG1	421671
RMND1	421636
ARHGAP12	420473
HIVEP2	421672
ARMT1	421637
ARMT1	421639
RNASET2	421569
ADGRG6	421673
VTA1	421674
NMBR	428610
NEBL	395148
RPS6KA2	421570
COMMD3	420507
MPC1L	428592
DNAJC1	420508
MYB	396244
SFT2D1	769380
MLLT10	420509
PRR18	121106453
CITED2	395399
TBXT	395782
TXLNB	395515
PLXDC2	420511
HECA	421677
ABRACL	770205
SLC2A12	421696
PDE10A	421574
MALRD1	420512
TNFAIP3	421684
ARL5B	420513
NSUN6	428419
QKI	374204
SNORD54	112531997
U6	112531981
gga-mir-133a-1	777799
gga-mir-6707	102465973
gga-mir-1a-2	777800
ARHGAP18	421706
PACRG	421576
TTR	396277
TMEM242	421652
ZDHHC14	421653
CACNB2	428420
TMEM68	421124
SLC39A12	420514
GAREM1	421098
SNX9	421654
TBPL1	395517
MMR1L3	420515
PARK2	421577
TCF21	421697
MMR1L4	771888
AGPAT4	421578
EYA4	395716
MRC1	420516
MAP3K4	421579
CENPW	421716
STAM	420517
HACD1	420518
TRMT11	378793
FZD8	374059
SKIDA1	420510
SLC22A3	421582
ALDH8A1	421695
SLC22A1	421584
HINT3	769579
IGF2R	395817
SGK1	395133
TAAR2	100859322
MSH5	NA
OLIG3	100857919
RGS17	395645
gga-mir-12240	114483170
gga-mir-1661	100315882
gga-mir-6628	102466697
HUS1	428471
ID4	374150
E2F3	420824
MBOAT1	420826
BLVRA	420776
VOPP1	776358
LANCL2	420779
NFATC1	420815
ATP9B	420817
SALL3	395359
EGFR	396494
SEC61G	776639
RNF144B	420827
NFX1	420796
GALNT12	420978
SLC12A7	420797
GABBR2	420979
MRPL36	107052649
NDUFS6	420976
IRX4	373974
TRIP13	420798
BRD9	420799
LPCAT1	420974
ELP2	420980
SEC61B	420997
ALG2	420998
TPPP	420800
CTNNAL1	100858912
SLC9A3	420801
FAM206A	420983
SLC39A6	420984
GALR1	428512
DEK	420828
KDM1B	420829
KIF13A	420832
SIRT5	420834
MBP	396217
NOL7	420835
ZNF236	421008
MCUR1	420837
RNF182	771221
VSTM2A	420951
ZNF516	421009
INHBA	396361
GLI3	420769
FHOD3	420952
C7orf25	420771
PSMA2	420772
MRPL32	420773
IRX2	373975
IRX1	374185
ANKS6	420977
IFI6	403120
HECW1	420774
STK17A	420775
EIF3E	420272
LRRC14B	428472
COL15A1	420803
GLIPR2	420999
BLOC1S4	421000
LYPD2	768929
ARC	395075
TGFBR1	374094
EMC2	420273
SCGN	421001
GPIHBP1	420302
ADCY8	420328
RECQL4	101748706
TMEM74	100858101
CARMIL1	421002
RECK	420804
EIF3H	420288
MYC	420332
TRHR	395770
LRRC14	121110037
FAM65B	421003
KIAA0319	428476
NUDCD1	428379
C2H8orf82	121109862
ALDH5A1	420818
ENY2	420275
GPLD1	420819
ADNP2	420805
ARHGAP39	768579
GMNN	421004
ATAD2	420346
MRS2	420820
C6orf62	421005
LY6E	395550
ACOT13	NA
TDP2	NA
LY6CLEL	420301
DCDC2	420821
ASAP1	428385
LY6EL	420300
ZNF830	420966
RBFA	420806
BAG1	420967
KCNV1	420278
CHMP5	420968
NRSN1	420822
SDHA	395758
CCDC127	420970
TOP1MT	408025
PRL	396453
RHPN1	420299
SLC6A18	100858092
EFR3A	420327
CPSF1	112531811
ADCK5	112531806
OC90	420326
HHLA1	101749300
SOX4	NA
CDKAL1	420823
TERT	420972
KCNQ3	420325
CLPTM1L	420973
TXNL4A	420811
TMEFF1	420985
HSBP1L1	420812
TG	100857838
MURC	420986
DNAH5L	428510
SLA	378908
PQLC1	428474
EXOC3	420987
TSNARE1	420304
PDCD6	420988
KCNG2	395902
CTDP1	420813
ADGRB1	NA
FAM49B	420330
WDYHV1	420345
FBXO32	420343
TPK1	420780
KLHL38	428388
AHRR	420989
C2H9ORF30	420991
CNTNAP2	768456
CCDC166	426291
MAPK15	426292
FAM83H	101750205
ANXA13	420342
CUL1	420783
FAM91A1	770621
TEX10	420993
INVS	395234
ERP44	420994
SCRIB	429470
EZH2	420784
STX17	420995
PDIA4	420785
NR4A3	420996
PUF60	426402
LRRC6	420324
TMEM71	101749956
MAFA	395881
ZC3H3	430349
RAMP3	420786
RPRD1A	420953
C18orf21	420954
PHF20L1	420323
ADCY1	420788
GALNT1	420955
INO80C	420956
FAM84B	770776
NAPRT	404301
IGFBP1	408027
TMEM245	420957
IGFBP3	NA
EBAG9	420276
SYBU	420277
FRRS1L	420961
TNS3	420792
NHLRC1	428477
EPB41L4B	420962
EPPK1	107050437
EPPK1	121109863
CSMD3	420279
RNF139	420338
PTPN3	420963
MOCOS	420964
EEF1D	107049004
PYCRL	420293
TRPS1	420289
TSTA3	420292
TATDN1	770677
NDUFB9	420337
MTSS1	420336
KHDRBS3	420317
SQLE	420335
WASHC5	420334
FAM135B	428384
NSMCE2	420333
TRIB1	428386
Y_RNA	NA
U5	112532000
gga-mir-7458-1	NA
gga-mir-7458-1	104795944
MIR7458-1	102466829
gga-mir-7459	102465731
RANBP9	NA
FER1L6	420340
COL22A1	420315
KCNK9	100859545
TRAPPC9	420312
TMEM65	428387
UTP23	420287
CHRAC1	100858071
RAD21	420286
SLC30A8	420285
AGO2	100858102
MED30	420284
EXT1	100858205
RPLP1	396262
PTK2	396416
SAMD12	420282
gga-mir-187	777797
FH	420969
SLC6A19	420971
TNFRSF11B	378803
DENND3	420309
SLC45A4	420308
COLEC10	420281
MAL2	420280
CCN3	396204
GPR20	428381
PTP4A3	768713
ENPP2	420361
ZFAT	420319
HSF1	420362
TAF2	428389
DSCC1	420358
DEPTOR	420357
COL14A1	396276
BOP1	425985
SCX	NA
MRPL13	420356
MTBP	420354
MROH1	101749352
SNTB1	404774
