"","Sacral_1","Free_1","Free_2","Sacral_2","Pygo_1","Sacral_3","Sacral_4","Free_3","Pygo_2","Free_4","Pygo_3","Pygo_4"
"GPT2",10263.767664159,1862.49198470649,1688.28047268544,8504.45031790308,2687.04234992505,6738.21303212291,6970.5559559542,3275.80258987131,2363.40865028247,1584.33271807164,2905.42421355185,4198.29231582816
"GPX1",2506.12812262276,1706.83391982098,1895.26945092083,4871.9643576498,6851.08601151633,4014.87048807588,4051.34486161569,3650.08426367994,8984.7178957154,1489.67132925604,5958.85267068839,2229.40086822567
"GPX2",20.4809876291607,2.16191756785432,3.40722597918352,18.8485157754944,2.68301782319026,2.22677231729111,4.77190207493014,2.23451745557388,11.9796238609539,0,13.4549312349724,10.7648520918671
"GPX3",2113.26554173613,12793.1472077779,11923.5873141527,2891.36231996084,5463.96579692697,3388.03408075843,3116.05205492938,8520.21505810322,6116.45366843559,7672.5546724224,5873.91841726763,4973.36166644258
"GPX4",1510.93831464217,1439.83710019098,899.50765850445,720.013302623887,1073.2071292761,682.505715249726,591.715857291337,918.386674240866,979.762094342298,843.981013966464,989.778378972655,757.845587267441
"GPX7",620.015352773684,1699.26720833349,1607.35885567983,870.047488196822,654.656348858424,990.913681194545,847.0126183001,1227.86734183785,725.622931006348,1437.85667432539,947.731718863367,864.417622976925
"GPX8",435.686464111237,578.31294940103,408.867117502023,291.021083573634,169.030122860986,576.734030178398,459.295574712026,373.164415080839,141.188424075528,548.039619458743,270.780491103819,234.673775602702
"GRAMD1B",6418.9277137756,1291.74574679295,1149.93876797444,4423.36968219303,5119.19800664702,4338.86586024173,4961.58518240861,2955.14933499646,5823.80857126086,1181.7727066874,5376.08596157365,6304.97387020654
"GRAMD1C",884.406283986486,382.659409510214,484.677895538856,597.874920398683,733.805374642537,912.976650089356,895.924614568133,563.098398804619,664.0134368643,373.663376903688,591.176041136599,465.041610368657
"GRAMD2",136.850235522119,167.54861150871,151.621556073667,159.081473145173,280.375362523382,126.926022085593,139.578135691707,208.927382096158,186.539857263424,90.6756461286284,174.073172852455,104.419065291111
"GRAMD4",312.800538336273,558.855691290341,529.823639763038,356.613918472354,391.720602185778,320.65521368992,258.87568756496,426.792834014612,399.606024504675,583.911303641497,421.307534295073,445.664876603297
"GRAP2",102.404938145804,383.740368294141,356.906921319474,586.565810933386,821.00345389622,615.702545730993,548.768738616966,271.493870852227,984.896218854135,270.034067042399,744.22588393441,679.262166996812
"GRAPL",69.8215487357752,104.853002040934,72.4035520576499,82.1795287811557,92.564114900064,106.885071229973,62.0347269740918,125.132977512138,89.847178957154,104.625745533033,84.0933202185774,129.178225102405
"GRB10",3493.87029873819,4724.87084454561,4191.73976089053,2147.22291714432,2527.40278944523,2106.52661215739,1936.1992669029,3761.81013645863,2211.95197718327,5141.60806619475,2361.34043173765,2618.01202874207
"GRB14",1181.38060460932,71.3432797391925,97.1059404067304,74.6401224709579,52.3188475522101,31.1748124420756,21.4735593371856,90.4979569507423,32.5161219083033,206.262184050836,40.3647937049171,22.6061893929208
"GRB2",2146.7798851293,1924.10663539034,2006.0042952443,2211.30787078101,1525.29563248366,2312.50305150682,2512.40644245072,1765.26878990337,1710.51914986048,2062.62184050836,2019.08061844804,2190.64740069495
"GREB1",5.58572389886201,72.4242385231197,18.7397428855094,35.4352096579295,80.4905346957079,30.06142628343,78.7363842363473,68.1527823950035,192.529669193901,29.8930701522951,25.2279960655732,47.3653492042151
"GREB1L",420.791200380938,2010.58333810452,2020.48500565583,465.935309970222,591.605430013453,289.480401247845,195.647985072136,1033.46432320292,636.631439467834,1517.57152806485,527.26511777048,493.030225807512
"GREM1",1521.17880845676,420.492966947665,384.164729152942,1568.19651252114,1424.68246411403,1970.69350080264,1561.60495402089,888.220688590619,2134.08442208707,318.859414957814,2392.45496021853,3841.97571158736
"GREM2",31.6524354268848,101.610125689153,57.071035151324,21.1103376685538,71.0999723145419,59.0094664082145,40.5611676369062,60.3319713004949,29.0933722337451,59.7861403045901,28.5917288743163,25.835645020481
"GRHL1",62.3739168706258,23.7810932463975,17.8879363907135,33.92732839589,9.39056238116592,28.9480401247845,11.9297551873253,43.5730903836907,33.3718093269429,26.9037631370656,37.001060896174,8.61188167349365
"GRHL2",1307.05939233371,0,5.11083896877528,16.5866938824351,5.36603564638052,4.45354463458223,9.54380414986028,4.46903491114777,5.13412451183737,11.957228060918,6.72746561748619,2.15297041837341
"GRHL3",364.933961392318,273.482572333571,320.279242043251,322.686590076464,332.694210075592,261.645747281706,305.401732795529,358.640051619608,339.707905199906,239.144561218361,306.940618797807,331.557444429506
"GRHPR",284.871918841963,86.4767027141727,45.1457442241817,76.9019443640172,76.4660079609225,114.678774340492,118.104576354521,69.2700411227904,97.54836572491,83.7005964264262,99.2301178579213,147.478473658579
"GRIA1",103.335892128947,191.329704755107,79.2180040160169,383.001840558047,393.062111097373,253.852044171187,219.507495446786,116.194907689842,174.560233402471,67.7576256785355,233.779430207645,291.727491689598
"GRIA2",0,152.415188533729,101.36497288071,0,0,8.90708926916445,33.403314524511,6.70355236672165,1.71137483727912,25.9073274653224,3.36373280874309,8.61188167349365
"GRIA3",141.505005437838,136.200806774822,77.5143910264251,211.103376685538,72.4414812261371,249.398499536605,225.472373040449,69.2700411227904,87.2801167012353,138.5045583723,259.007426273218,96.8836688268036
"GRIA4",13.964309747155,21.6191756785432,68.9963260784663,6.03152504815821,16.0981069391416,4.45354463458223,0,22.3451745557388,10.2682490236747,10.9607923891749,21.8642632568301,8.61188167349365
"GRID1",306.283860454267,452.92173046548,162.695040506013,349.074512162157,101.95467728123,194.842577762972,202.805838184531,131.836529878859,70.166368328444,94.661388815601,105.957583475407,170.0846630515
"GRID2",216.912278072475,122.148342583769,151.621556073667,24.8800408236526,61.709409933376,21.1543370142656,21.4735593371856,39.104055472543,37.6502464201407,175.372678226798,47.0922593224033,106.572035709484
"GRID2IP",9.30953983143669,10.8095878392716,3.40722597918352,0,2.68301782319026,4.45354463458223,10.7367796685928,11.1725872778694,11.9796238609539,1.99287134348634,9.25026522404351,3.22945562756012
"GRIFIN",14.8952637302987,23.7810932463975,8.51806494795881,29.4036846097713,55.0018653754004,18.9275646969745,32.2103390057784,23.4624332835258,35.083184164222,21.9215847783497,40.3647937049171,23.6826746021075
"GRIK1",20.4809876291607,616.146506838481,217.21065617295,76.9019443640172,57.6848831985906,56.7826940909234,77.5434087176147,42.4558316559038,63.3208689793275,277.009116744601,45.4103929180318,34.4475266939746
"GRIK2",222.498001971337,71.3432797391925,9.36987144275469,45.9903784922064,40.2452673478539,37.8551293939489,16.7016572622555,37.986796744756,25.6706225591868,17.935842091377,10.0911984262293,34.4475266939746
"GRIK3",13.0333557640114,2.16191756785432,1.70361298959176,39.2049128130284,10.732071292761,6.68031695187334,16.7016572622555,2.23451745557388,14.5466861168725,29.8930701522951,57.1834577486326,10.7648520918671
"GRIK4",10.2404938145804,158.900941237292,293.873240704579,18.8485157754944,14.7565980275464,22.2677231729111,17.894632780988,69.2700411227904,20.5364980473495,257.080403309738,39.5238605027314,19.3767337653607
"GRIN2A",472.924623436984,642.089517652732,1045.16656911455,1354.83131394254,1062.47505798334,1292.64133018749,1109.46723242126,1401.04244464483,1498.30867003787,671.597642754896,1422.01804489614,1360.677304412
"GRIN2B",5.58572389886201,170.791487860491,49.4047766981611,13.570931358356,21.4641425855221,24.4944954902022,2.38595103746507,11.1725872778694,23.1035603032682,13.9500994044044,22.7051964590159,91.5012427808701
"GRIN2C",52.1334230560455,82.1528675784641,40.8867117502023,61.8231317436217,160.981069391416,35.6283570766578,52.4909228242315,31.2832443780344,65.0322438166067,79.7148537394535,50.4559921311464,87.1953019441232
"GRIN3A",57.7191469549075,118.905466231987,239.357625037642,58.8073692195426,159.639560479821,118.018932816429,147.928964322834,127.367494967711,142.044111494167,96.6542601590874,85.7751866229489,45.2123787858417
"GRIN3B",137.781189505263,328.611470313856,485.529702033652,97.2583414015512,67.0754455797565,48.9889909804045,34.5962900432435,370.929897625265,86.4244292825957,607.825759763333,64.7518565683046,107.648520918671
"GRIP1",449.650773858392,99.4482081212986,241.061238027234,183.961513968826,215.982934766816,161.440993003606,112.139698760858,241.32788520198,167.714734053354,86.6899034416557,184.164371278684,116.260402592164
"GRIP2",185.25984264559,187.005869619399,182.286589886318,214.119139209617,386.354566539398,268.326064233579,165.823597103822,159.767998073533,264.407412359625,163.41545016588,334.691414469938,255.126994577249
"GRK2",424.515016313513,552.369938586778,551.970608627731,698.902964955333,1309.31269771685,511.04424681831,603.645612478662,858.054702940372,1376.80105659105,664.622593052694,1128.53235733331,891.329753206593
"GRK4",406.826890633783,1089.60645419858,924.21004685353,956.750660764097,678.803509267136,934.130987103622,899.503541124331,569.80195117134,771.830051612885,899.781411584082,811.500540109271,785.834202706296
"GRK5",1847.01270255704,2432.15726383611,2906.36376024354,2243.72731791486,829.052507365791,1851.56118182756,1571.14875817075,2257.97988885741,880.502353780109,2694.36205639353,1192.44328069943,1593.19810959633
"GRK6",426.3769242798,563.17952642605,693.370486763847,802.192831405043,1692.98424643306,623.496248841512,588.13693073514,773.143039628564,2128.95029757523,606.82932409159,1025.93850666664,740.621823920454
"GRK7",200.155106375889,395.63091491734,377.350277194575,211.103376685538,167.688613949391,278.346539661389,255.296761008762,294.956304135753,166.003359216075,347.756049438366,244.71156183606,296.033432526344
"GRM3",1.86190796628734,98.3672493373715,35.775872781427,30.9115658718109,45.6113029942344,17.8141785383289,26.2454614121158,36.8695380169691,29.0933722337451,5.97861403045901,13.4549312349724,36.600497112348
"GRM4",30.7214814437411,143.767518262312,61.3300676253034,102.53592581869,88.5395881652786,87.957506532999,38.1752165994411,89.3806982229554,62.465181560688,41.8502982132131,20.1823968524586,27.9886154388544
"GRM7",18.6190796628734,249.701479087174,69.8481325732622,28.6497439787515,18.7811247623318,36.7417432353034,34.5962900432435,48.0421252948385,16.2580609541517,59.7861403045901,13.4549312349724,27.9886154388544
"GRM8",39.1000672920341,79.9909500106098,28.9614208230599,0,0,3.34015847593667,23.8595103746507,31.2832443780344,3.42274967455825,15.9429707478907,34.4782612896167,15.0707929286139
"GRPEL1",1375.0190331032,670.194446034839,632.040419138543,643.86529889089,613.069572598975,772.689994100016,597.680734885,510.587238598633,634.064377211915,463.342587360574,702.179223825121,519.942356037179
"GRPEL2",741.03937058236,485.350493983294,462.530926674163,701.918727479412,539.286582461243,665.804922870043,811.223352738123,633.485698655196,502.288514741423,557.007540504431,571.834577486326,953.765895339422
"GRPR",30.7214814437411,22.7001344624703,28.9614208230599,34.6812690269097,5.36603564638052,31.1748124420756,36.9822410807086,17.8761396445911,21.392185465989,23.9144561218361,9.25026522404351,12.9178225102405
"GRSF1",1141.34958333414,784.776077131117,882.471528608532,861.000200624585,837.101560835362,940.811304055495,972.275047767016,840.178563295781,820.60423447534,1145.90102250464,851.024400612003,1161.52754071246
"GRTP1",648.874926251137,242.134767599684,376.498470699779,452.364378611866,385.013057627803,292.820559723781,288.700075533273,568.684692443554,341.419280037185,226.190897485699,301.054086382507,532.86017854742
"GSAP",664.70114396458,923.138801473794,904.618497473225,1017.06591124568,753.928008316464,1041.0160583336,1015.22216644139,683.762341405609,858.25448089548,778.216259631415,750.953349551896,718.015634527533
"GSC",27.9286194943101,22.7001344624703,13.6289039167341,15.0788126203955,14.7565980275464,6.68031695187334,23.8595103746507,11.1725872778694,29.9490596523847,31.8859414957814,22.7051964590159,10.7648520918671
"GSC2",14.8952637302987,8.64767027141727,7.66625845316293,7.53940631019777,9.39056238116592,4.45354463458223,11.9297551873253,15.6416221890172,23.9592477219077,2.98930701522951,10.0911984262293,0
"GSDMA",22.3428955954481,67.0194446034838,75.8107780368334,67.1007161607601,123.418819866752,80.1638034224801,72.7715066426846,84.9116633118076,269.541536871462,88.682774785142,143.799577573767,85.0423315257498
"GSE1",1740.88394847866,1610.62858805147,1819.458672884,3627.20837583615,3801.8362554606,2802.39296131087,3433.38354291223,2779.73971473391,4941.59484264347,2171.23332872836,3895.2025925245,4017.44280068479
"GSG1",10.2404938145804,42.1573925731592,52.8120026773446,9.8012282032571,17.4396158507367,14.4740200623922,10.7367796685928,32.4005031058213,19.6808106287099,92.6685174721147,11.7730648306008,23.6826746021075
"GSG1L",29.7905274605974,57.2908155481394,18.7397428855094,19.6024564065142,21.4641425855221,36.7417432353034,25.0524858933832,12.2898460056564,1.71137483727912,14.9465350761475,6.72746561748619,9.68836688268036
"GSG1L2",1.86190796628734,132.957930423041,20.4433558751011,32.4194471338504,32.1962138782831,17.8141785383289,32.2103390057784,25.6969507390997,29.9490596523847,95.6578244873442,20.1823968524586,50.5948048317752
"GSK3A",5656.47640158093,5840.42030955844,5187.50155330691,6946.0550335852,4712.72080643369,5829.68992666813,6458.76945841794,5360.60737592175,5673.20758558029,5238.26232635384,5709.09550963922,6469.67610721211
"GSKIP",572.536699633357,626.956094677752,641.410290581298,539.06755117914,309.888558578475,542.219059260386,444.979868487235,565.332916260193,218.200291753088,739.355268433431,301.895019584693,596.372805889435
"GSL",91.2334903480796,212.94888043365,172.916718443564,369.430909199691,500.382824024984,236.037865632858,271.998418271018,149.71266952345,792.366549660234,104.625745533033,412.057269071029,322.945562756012
"GSN",3831.80659461934,34278.2839971141,55697.0712752183,6043.58809825453,15703.7033191326,5904.28679929739,4756.39339318661,31034.0956817379,11647.6171425217,51245.6901620794,11278.5961077156,11595.8986733592
"GSPT2",2845.9263264702,2360.81398409692,2316.9136658448,2741.32813438791,1565.54089983152,2988.32844980467,3133.94668771037,1565.27947762951,1593.28997350686,2557.85036936471,2214.17712135514,2821.46773327836
"GSR",745.694140498079,976.105781886225,638.003064602115,504.386282152231,1093.32976295003,590.094664082145,498.663766830199,891.57246477398,1672.0132160217,611.811502450306,814.023339715829,378.922793633721
"GSS",822.03236711586,410.76433789232,416.533375955186,362.645443520513,947.105291586162,388.571769367299,406.804651887794,725.100914333725,811.191672870304,374.659812575431,688.724292590149,333.710414847879
"GSTA2",503.646104880725,688.5707453616,359.462340803862,336.25752143482,431.965869533632,386.344997050008,332.840169726377,360.874569075182,287.510972662893,407.542189742956,455.785795584689,311.104225454958
