"ENTREZID","gene_label","Avg_LogFC","Avg_Padj","N_Records","Direction"
"430698","HOXC11",7.53005970830713,2.90564814821541e-12,1,"Up"
"416871","HVCN1",7.50648842728327,3.46274692680282e-12,1,"Up"
"427583","FBLN2",7.48430972526375,4.08100415485798e-12,1,"Up"
"421156","TMEM183A",-7.47040264210439,4.51467748995346e-12,1,"Down"
"396389","NTN1",7.46851496495958,4.55809503671006e-12,1,"Up"
"428387","TMEM65",7.44177635879039,5.5564655056572e-12,1,"Up"
"419718","ST3GAL4",7.43879360568358,5.65654999398234e-12,1,"Up"
"771246","HOXD10",7.4148473703793,6.71528034288401e-12,1,"Up"
"395340","ADCY5",7.40993086122114,6.92754855805707e-12,1,"Up"
"420451","ESYT2",7.40948807669646,6.92754855805707e-12,1,"Up"
"428741","MMRN1",7.35296330534424,1.04951272418692e-11,1,"Up"
"421885","COL21A1",7.34372465006252,1.11946693222888e-11,1,"Up"
"395349","FSTL1",7.33555527004957,1.18451359485596e-11,1,"Up"
"416156","C1QTNF2",7.31694275458905,1.35474145997507e-11,1,"Up"
"423452","EML1",7.31184649189762,1.40080192035216e-11,1,"Up"
"395530","COL4A1",7.30633107161207,1.45294402364257e-11,1,"Up"
"424542","PRKACB",7.28754236499635,1.6631339569171e-11,1,"Up"
"417605","TAX1BP3",7.2850198284459,1.68701982018745e-11,1,"Up"
"415549","MAP2K1",7.28031158817448,1.73922852925437e-11,1,"Up"
"426074","ARL6IP5",7.27581161329856,1.7902846090263e-11,1,"Up"
"421136","SDCBP",7.27028800737418,1.85685759654857e-11,1,"Up"
"423871","NT5C2",-7.26416433325448,1.93445326811541e-11,1,"Down"
"416626","CYTH3",7.25088574362133,2.12464152453833e-11,1,"Up"
"395891","CACNA1C",7.24834804225747,2.15545081384162e-11,1,"Up"
"769604","ZC2HC1A",7.24204051737273,2.24840183862004e-11,1,"Up"
"374200","SOX18",7.24052907754653,2.26384520698001e-11,1,"Up"
"395565","VCAN",7.23334947349439,2.3681988759934e-11,1,"Up"
"420519","VIM",7.23325496202323,2.3681988759934e-11,1,"Up"
"428075","B3GLCT",7.22540500438263,2.48793437544788e-11,1,"Up"
"421009","ZNF516",-7.21436587274165,2.68698247027327e-11,1,"Down"
"421574","PDE10A",7.20870500059874,2.78934512510164e-11,1,"Up"
"415793","DYNC1LI2",7.20213093215958,2.91503140259143e-11,1,"Up"
"423208","DLL4",7.20135843251104,2.91943296500256e-11,1,"Up"
"427499","TNFAIP8L3",7.19925825640101,2.94690772344599e-11,1,"Up"
"418645","ELAPOR2",7.19895440184024,2.94690772344599e-11,1,"Up"
"428093","GPR83",7.18385552313996,3.27807721425885e-11,1,"Up"
"395238","WFDC1",7.17920909916022,3.37758020298203e-11,1,"Up"
"100859132","RASGRF2",7.17278911945741,3.5254879141262e-11,1,"Up"
"417181","ABL1",7.16927055200707,3.60264033720587e-11,1,"Up"
"421014","FAM69C",7.16360331328001,3.73969157751201e-11,1,"Up"
"374271","IGFBP4",7.15582165736742,3.94221009316737e-11,1,"Up"
"404271","ANXA1",7.13650282518203,4.51947391891879e-11,1,"Up"
"395209","RARRES1",7.12372286708352,4.93945044817766e-11,1,"Up"
