Geneid,SYMBOL_display,sample,norm_count,log2_norm,condition
gene-HOXA13,HOXA13,E-7-39-49,252.941732964567,7.98835369777095,sacralized.caudal
gene-HOXB1,HOXB1,E-7-39-49,851.419940425374,9.73542053185864,sacralized.caudal
gene-HOXB2,HOXB2,E-7-39-49,184.060278898324,7.53185145999159,sacralized.caudal
gene-HOXB3,HOXB3,E-7-39-49,1421.66804376067,10.4743833565834,sacralized.caudal
gene-HOXB4,HOXB4,E-7-39-49,745.274748913457,9.54356306143546,sacralized.caudal
gene-HOXB5,HOXB5,E-7-39-49,1693.80624753058,10.7269046366644,sacralized.caudal
gene-HOXB6,HOXB6,E-7-39-49,2024.66306788156,10.9841785127398,sacralized.caudal
gene-HOXB7,HOXB7,E-7-39-49,25.971695795469,4.75337432609387,sacralized.caudal
gene-HOXB8,HOXB8,E-7-39-49,195.352320548527,7.61730083806714,sacralized.caudal
gene-HOXC8,HOXC8,E-7-39-49,228.099241334119,7.83982887091702,sacralized.caudal
gene-HOXC9,HOXC9,E-7-39-49,319.56477870077,8.32447211125863,sacralized.caudal
gene-HOXC10,HOXC10,E-7-39-49,2114.99940108319,11.0471235037707,sacralized.caudal
gene-HOXC11,HOXC11,E-7-39-49,1472.48223118659,10.5250139476801,sacralized.caudal
gene-HOXC12,HOXC12,E-7-39-49,2030.30908870666,10.9881940648261,sacralized.caudal
gene-HOXC13,HOXC13,E-7-39-49,735.111911428274,9.52378130631381,sacralized.caudal
gene-HOXD1,HOXD1,E-7-39-49,1401.3423687903,10.4536228975316,sacralized.caudal
gene-HOXD3,HOXD3,E-7-39-49,1308.74762725863,10.3550731330823,sacralized.caudal
gene-HOXD4,HOXD4,E-7-39-49,18.0672666403262,4.25302613795684,sacralized.caudal
gene-HOXD8,HOXD8,E-7-39-49,1163.080289971,10.1849748531731,sacralized.caudal
gene-HOXD9,HOXD9,E-7-39-49,348.9240869913,8.45089816554671,sacralized.caudal
gene-HOXD10,HOXD10,E-7-39-49,1093.06963173974,10.0954888456159,sacralized.caudal
gene-HOXD11,HOXD11,E-7-39-49,2175.97642599429,11.088110069641,sacralized.caudal
gene-HOXD12,HOXD12,E-7-39-49,842.386307105211,9.72004978854167,sacralized.caudal
gene-HOXD13,HOXD13,E-7-39-49,364.732945301586,8.51464678058416,sacralized.caudal
gene-GDF11,GDF11,E-7-39-49,151.313358112732,7.25089866369377,sacralized.caudal
